marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__acionam_do_comando,geral__regime_potencia_max,geral__regime_torque_max,geral__marchas,geral__diametro_de_giro,geral__codigo_do_motor,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__codigo_do_cambio,geral__bitola_dianteira,geral__bitola_traseira,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__cilindrada_unitaria,geral__deslocamento,geral__potencia,geral__torque,geral__carga_util,geral__reboque_com_freio,geral__reboque_sem_freio,geral__variacao_do_comando,geral__rotacao_maxima,geral__altura_minima_do_solo,geral__travessia_de_agua,geral__estepe,geral__autonomia,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__potencia_combinada,geral__torque_combinado,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__frenagem_1000_kmh,geral__potencia_de_recarga,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__autonomia_eletrica,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__tuchos,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares
volvo,Xc60,xc60,xc60-polestar-engineered-t8-2-0-2025,xc60-polestar-engineered-t8-2-0-2025,https://www.fichacompleta.com.br/carros/volvo/xc60-polestar-engineered-t8-2-0-2025,2026-06-18T22:13:28.599714,Volvo Xc60 Polestar Engineered T8 2.0 2025,"4,8 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção direta,Turbocompressor,,4 em linha,Duplo no cabeçote,"93,2 mm",82 mm,Transversal,Dianteiro,"7,01 kg/cv","53,3 kg/kgfm","157,4 cv/litro",310 cv,"10,3:1","20,7 kgfm/litro","40,8 kgfm",4,1651 mm,4708 mm,2865 mm,1902 mm,2174 kg,468 litros,70 litros,93 mm,Disco ventilado,Disco ventilado,Elétrica,,"Indep., braços sobrepostos",Mola parabólica de lâmina única,"Indep., multibraço",,,,,Correia dentada,6000 rpm,2200 rpm,8,"11,4 m",B4204T56,,,Aisin AW TG-81SD,1655 mm,1659 mm,"2,61 m²","0,835 m²","0,32",,492 cm³,1969 cm³,145 cv (traseiro),"31,5 kgfm (traseiro)",585 kg,2250 kg,750 kg,Admissão e escape,6000 rpm,200 mm,,Kit de reparo,,"18,8 kWh",20 kWh/100 km,462 cv,"72,3 kgfm","20,8 graus","21,2 graus","23,4 graus",36 m,,,,,,55 km,784 km,777 km,"11,2 km/l","11,1 km/l",,,,,,,,,
volvo,Xc60,xc60,xc60-ultra-dark-t8-2-0-2025,xc60-ultra-dark-t8-2-0-2025,https://www.fichacompleta.com.br/carros/volvo/xc60-ultra-dark-t8-2-0-2025,2026-06-18T22:13:32.980147,Volvo Xc60 Ultra Dark T8 2.0 2025,"4,8 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção direta,Turbocompressor,,4 em linha,Duplo no cabeçote,"93,2 mm",82 mm,Transversal,Dianteiro,"7,01 kg/cv","53,3 kg/kgfm","157,4 cv/litro",310 cv,"10,3:1","20,7 kgfm/litro","40,8 kgfm",4,1651 mm,4708 mm,2865 mm,1902 mm,2174 kg,468 litros,70 litros,102 mm,Disco ventilado,Disco ventilado,Elétrica,,"Indep., braços sobrepostos",Mola parabólica de lâmina única,"Indep., multibraço",,,,,Correia dentada,6000 rpm,2200 rpm,8,"11,4 m",B4204T56,,,Aisin AW TG-81SD,1655 mm,1659 mm,"2,61 m²","0,835 m²","0,32",,492 cm³,1969 cm³,145 cv (traseiro),"31,5 kgfm (traseiro)",585 kg,2250 kg,750 kg,Admissão e escape,6000 rpm,200 mm,,Kit de reparo,,"18,8 kWh",20 kWh/100 km,462 cv,"72,3 kgfm","20,8 graus","21,2 graus","23,4 graus",36 m,,,,,,48 km,658 km,665 km,"9,4 km/l","9,5 km/l",,,,,,,,,
volvo,Xc60,xc60,xc60-ultra-t8-2-0-2025,xc60-ultra-t8-2-0-2025,https://www.fichacompleta.com.br/carros/volvo/xc60-ultra-t8-2-0-2025,2026-06-18T22:13:36.623188,Volvo Xc60 Ultra T8 2.0 2025,"4,8 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção direta,Turbocompressor,,4 em linha,Duplo no cabeçote,"93,2 mm",82 mm,Transversal,Dianteiro,"7,01 kg/cv","53,3 kg/kgfm","157,4 cv/litro",310 cv,"10,3:1","20,7 kgfm/litro","40,8 kgfm",4,1651 mm,4708 mm,2865 mm,1902 mm,2174 kg,468 litros,70 litros,115 mm,Disco ventilado,Disco ventilado,Elétrica,,"Indep., braços sobrepostos",Mola parabólica de lâmina única,"Indep., multibraço",,,,,Correia dentada,6000 rpm,2200 rpm,8,"11,4 m",B4204T56,,,Aisin AW TG-81SD,1655 mm,1659 mm,"2,61 m²","0,835 m²","0,32",,492 cm³,1969 cm³,145 cv (traseiro),"31,5 kgfm (traseiro)",585 kg,2250 kg,750 kg,Admissão e escape,6000 rpm,200 mm,,Kit de reparo,,"18,8 kWh",20 kWh/100 km,462 cv,"72,3 kgfm","20,8 graus","21,2 graus","23,4 graus",36 m,,,,,,55 km,784 km,777 km,"11,2 km/l","11,1 km/l",,,,,,,,,
volvo,Xc60,xc60,xc60-plus-t8-2-0-2026,xc60-plus-t8-2-0-2026,https://www.fichacompleta.com.br/carros/volvo/xc60-plus-t8-2-0-2026,2026-06-18T22:13:39.339673,Volvo Xc60 Plus T8 2.0 2026,"4,8 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção direta,Turbocompressor,,4 em linha,Duplo no cabeçote,"93,2 mm",82 mm,Transversal,Dianteiro,"7,01 kg/cv","53,3 kg/kgfm","157,4 cv/litro",310 cv,"10,3:1","20,7 kgfm/litro","40,8 kgfm",4,1651 mm,4708 mm,2865 mm,1902 mm,2174 kg,468 litros,70 litros,129 mm,Disco ventilado,Disco ventilado,Elétrica,,"Indep., braços sobrepostos",Mola parabólica de lâmina única,"Indep., multibraço",,,,,Correia dentada,6000 rpm,2200 rpm,8,11 m,B4204T56,,,Aisin AW TG-81SD,1653 mm,1657 mm,"2,61 m²","0,835 m²","0,32",,492 cm³,1969 cm³,145 cv (traseiro),"31,5 kgfm (traseiro)",585 kg,2250 kg,750 kg,Admissão e escape,6000 rpm,200 mm,,Kit de reparo,,"18,8 kWh",20 kWh/100 km,462 cv,"72,3 kgfm","20,8 graus","21,2 graus","23,4 graus",36 m,,"4,71 kg/cv","30,07 kg/kgfm",,,48 km,658 km,665 km,"9,4 km/l","9,5 km/l",,,,,,,,,
volvo,Xc60,xc60,xc60-polestar-engineered-t8-2-0-2026,xc60-polestar-engineered-t8-2-0-2026,https://www.fichacompleta.com.br/carros/volvo/xc60-polestar-engineered-t8-2-0-2026,2026-06-18T22:13:42.190913,Volvo Xc60 Polestar Engineered T8 2.0 2026,"4,8 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção direta,Turbocompressor,,4 em linha,Duplo no cabeçote,"93,2 mm",82 mm,Transversal,Dianteiro,"7,01 kg/cv","53,3 kg/kgfm","157,4 cv/litro",310 cv,"10,3:1","20,7 kgfm/litro","40,8 kgfm",4,1651 mm,4708 mm,2865 mm,1902 mm,2174 kg,468 litros,70 litros,93 mm,Disco ventilado,Disco ventilado,Elétrica,,"Indep., braços sobrepostos",Mola parabólica de lâmina única,"Indep., multibraço",,,,,Correia dentada,6000 rpm,2200 rpm,8,11 m,B4204T56,,,Aisin AW TG-81SD,1653 mm,1657 mm,"2,61 m²","0,835 m²","0,32",,492 cm³,1969 cm³,145 cv (traseiro),"31,5 kgfm (traseiro)",585 kg,2250 kg,750 kg,Admissão e escape,6000 rpm,200 mm,,Kit de reparo,,"18,8 kWh",20 kWh/100 km,462 cv,"72,3 kgfm","20,8 graus","21,2 graus","23,4 graus",36 m,,"4,71 kg/cv","30,07 kg/kgfm",,,48 km,658 km,665 km,"9,4 km/l","9,5 km/l",,,,,,,,,
volvo,Xc60,xc60,xc60-ultra-dark-t8-2-0-2026,xc60-ultra-dark-t8-2-0-2026,https://www.fichacompleta.com.br/carros/volvo/xc60-ultra-dark-t8-2-0-2026,2026-06-18T22:13:46.405572,Volvo Xc60 Ultra Dark T8 2.0 2026,"4,8 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção direta,Turbocompressor,,4 em linha,Duplo no cabeçote,"93,2 mm",82 mm,Transversal,Dianteiro,"7,01 kg/cv","53,3 kg/kgfm","157,4 cv/litro",310 cv,"10,3:1","20,7 kgfm/litro","40,8 kgfm",4,1651 mm,4708 mm,2865 mm,1902 mm,2174 kg,468 litros,70 litros,102 mm,Disco ventilado,Disco ventilado,Elétrica,,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",,,,,Correia dentada,6000 rpm,2200 rpm,8,11 m,B4204T56,,,Aisin AW TG-81SD,1653 mm,1657 mm,"2,61 m²","0,835 m²","0,32",,492 cm³,1969 cm³,145 cv (traseiro),"31,5 kgfm (traseiro)",585 kg,2250 kg,750 kg,Admissão e escape,6000 rpm,200 mm,,Kit de reparo,,"18,8 kWh",20 kWh/100 km,462 cv,"72,3 kgfm","20,8 graus","21,2 graus","23,4 graus",36 m,,"4,71 kg/cv","30,07 kg/kgfm",,,48 km,658 km,665 km,"9,4 km/l","9,5 km/l",,,,,,,,,
volvo,Xc60,xc60,xc60-ultra-t8-2-0-2026,xc60-ultra-t8-2-0-2026,https://www.fichacompleta.com.br/carros/volvo/xc60-ultra-t8-2-0-2026,2026-06-18T22:13:50.123066,Volvo Xc60 Ultra T8 2.0 2026,"4,8 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção direta,Turbocompressor,,4 em linha,Duplo no cabeçote,"93,2 mm",82 mm,Transversal,Dianteiro,"7,01 kg/cv","53,3 kg/kgfm","157,4 cv/litro",310 cv,"10,3:1","20,7 kgfm/litro","40,8 kgfm",4,1651 mm,4708 mm,2865 mm,1902 mm,2174 kg,468 litros,70 litros,115 mm,Disco ventilado,Disco ventilado,Elétrica,,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",,,,,Correia dentada,6000 rpm,2200 rpm,8,11 m,B4204T56,,,Aisin AW TG-81SD,1653 mm,1657 mm,"2,61 m²","0,835 m²","0,32",,492 cm³,1969 cm³,145 cv (traseiro),"31,5 kgfm (traseiro)",585 kg,2250 kg,750 kg,Admissão e escape,6000 rpm,200 mm,,Kit de reparo,,"18,8 kWh",20 kWh/100 km,462 cv,"72,3 kgfm","20,8 graus","21,2 graus","23,4 graus",36 m,,"4,71 kg/cv","30,07 kg/kgfm",,,48 km,658 km,665 km,"9,4 km/l","9,5 km/l",,,,,,,,,
volvo,Xc70,xc70,xc70-cross-country-2-5-turbo-awd-2001,xc70-cross-country-2-5-turbo-awd-2001,https://www.fichacompleta.com.br/carros/volvo/xc70-cross-country-2-5-turbo-awd-2001,2026-06-18T22:14:09.189659,Volvo Xc70 Cross Country 2.5 Turbo AWD 2001,"8,8 s",215 km/h,Conversor de torque,Automático,,Integral permanente,Injeção multiponto,Turbocompressor,2435 cm³,5 em linha,Duplo no cabeçote,90 mm,83 mm,Transversal,Dianteiro,"8,3 kg/cv","57,0 kg/kgfm","82,1 cv/litro",200 cv,9:1,"12,0 kgfm/litro","29,1 kgfm",4,1560 mm,4730 mm,2760 mm,1860 mm,1660 kg,485 litros,68 litros,140 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",666 km,462 km,"9,8 km/l","6,8 km/l",,6000 rpm,1800 rpm,5,"11,9 m",B5254T,,,,,,,,,,,,,,,,,,,210 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc70,xc70,xc70-cross-country-2-5-turbo-awd-2003,xc70-cross-country-2-5-turbo-awd-2003,https://www.fichacompleta.com.br/carros/volvo/xc70-cross-country-2-5-turbo-awd-2003,2026-06-18T22:14:12.418624,Volvo Xc70 Cross Country 2.5 Turbo AWD 2003,"8,8 s",215 km/h,Conversor de torque,Automático,,Integral permanente,Injeção multiponto,Turbocompressor,2435 cm³,5 em linha,Duplo no cabeçote,90 mm,83 mm,Transversal,Dianteiro,"8,3 kg/cv","57,0 kg/kgfm","82,1 cv/litro",200 cv,9:1,"12,0 kgfm/litro","29,1 kgfm",4,1560 mm,4730 mm,2760 mm,1860 mm,1660 kg,485 litros,68 litros,140 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",666 km,462 km,"9,8 km/l","6,8 km/l",,6000 rpm,1800 rpm,5,"11,9 m",B5254T,,,,,,,,,,,,,,,,,,,210 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc70,xc70,xc70-cross-country-2-5-turbo-awd-2004,xc70-cross-country-2-5-turbo-awd-2004,https://www.fichacompleta.com.br/carros/volvo/xc70-cross-country-2-5-turbo-awd-2004,2026-06-18T22:14:15.580191,Volvo Xc70 Cross Country 2.5 Turbo AWD 2004,"10,3 s",210 km/h,Conversor de torque,Automático,5,Integral permanente,Injeção multiponto,Turbocompressor,2521 cm³,5 em linha,Duplo no cabeçote,"93,2 mm",83 mm,Transversal,Dianteiro,"7,9 kg/cv","50,9 kg/kgfm","83,3 cv/litro",210 cv,9:1,"12,9 kgfm/litro","32,6 kgfm",4,1560 mm,4730 mm,2760 mm,1860 mm,1660 kg,485 litros,68 litros,140 mm,Disco ventilado,Disco sólido,Hidráulica,"11,9 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,435 km,"9,6 km/l","6,4 km/l",,,,5,"11,9 m",B5254T2,5000 rpm,1500 rpm,,,,,,,,,,,,,,,,,210 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc70,xc70,xc70-cross-country-2-5-turbo-awd-2005,xc70-cross-country-2-5-turbo-awd-2005,https://www.fichacompleta.com.br/carros/volvo/xc70-cross-country-2-5-turbo-awd-2005,2026-06-18T22:14:19.975582,Volvo Xc70 Cross Country 2.5 Turbo AWD 2005,"10,3 s",210 km/h,Conversor de torque,Automático,,Integral permanente,Injeção multiponto,Turbocompressor,,5 em linha,Duplo no cabeçote,"93,2 mm",83 mm,Transversal,Dianteiro,"7,90 kg/cv","50,9 kg/kgfm","83,3 cv/litro",210 cv,9:1,"12,9 kgfm/litro","32,6 kgfm",4,1560 mm,4730 mm,2760 mm,1860 mm,1660 kg,485 litros,68 litros,140 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,435 km,"9,6 km/l","6,4 km/l",,5000 rpm,1500 rpm,5,"11,9 m",B5254T2,,,,,,,,,,504 cm³,2521 cm³,,,,,,,,210 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc70,xc70,xc70-cross-country-2-5-turbo-awd-2006,xc70-cross-country-2-5-turbo-awd-2006,https://www.fichacompleta.com.br/carros/volvo/xc70-cross-country-2-5-turbo-awd-2006,2026-06-18T22:14:23.796373,Volvo Xc70 Cross Country 2.5 Turbo AWD 2006,"10,3 s",210 km/h,Conversor de torque,Automático,,Integral permanente,Injeção multiponto,Turbocompressor,2521 cm³,5 em linha,Duplo no cabeçote,"93,2 mm",83 mm,Transversal,Dianteiro,"7,9 kg/cv","50,9 kg/kgfm","83,3 cv/litro",,9:1,"12,9 kgfm/litro",,4,1560 mm,4730 mm,2760 mm,1860 mm,1660 kg,485 litros,68 litros,140 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,435 km,"9,6 km/l","6,4 km/l",,,,5,"11,9 m",B5254T2,5000 rpm,1500 rpm,,,,,,,,,,210 cv,"32,6 kgfm",,,,,,210 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc70,xc70,xc70-3-2-awd-2008,xc70-3-2-awd-2008,https://www.fichacompleta.com.br/carros/volvo/xc70-3-2-awd-2008,2026-06-18T22:14:26.549900,Volvo Xc70 3.2 AWD 2008,"8,6 s",215 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,3192 cm³,6 em linha,Duplo no cabeçote,96 mm,84 mm,Transversal,Dianteiro,"7,9 kg/cv","57,9 kg/kgfm","74,6 cv/litro",238 cv,"10,8:1","10,2 kgfm/litro","32,6 kgfm",4,1604 mm,4838 mm,2815 mm,1861 mm,1889 kg,575 litros,70 litros,129 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",700 km,427 km,10 km/l,"6,1 km/l",,6200 rpm,3200 rpm,6,12 m,Si6,,,,1614 mm,1580 mm,"2,54 m²","0,889 m²","0,35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc70,xc70,xc70-3-2-awd-2009,xc70-3-2-awd-2009,https://www.fichacompleta.com.br/carros/volvo/xc70-3-2-awd-2009,2026-06-18T22:14:30.138588,Volvo Xc70 3.2 AWD 2009,"8,6 s",215 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,,6 em linha,Duplo no cabeçote,96 mm,84 mm,Transversal,Dianteiro,"7,94 kg/cv","57,9 kg/kgfm","74,6 cv/litro",238 cv,"10,8:1","10,2 kgfm/litro","32,6 kgfm",4,1604 mm,4838 mm,2815 mm,1861 mm,1889 kg,575 litros,70 litros,129 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",700 km,427 km,10 km/l,"6,1 km/l",,6200 rpm,3200 rpm,6,12 m,Si6,,,,1614 mm,1580 mm,"2,54 m²","0,889 m²","0,35",,532 cm³,3192 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc70,xc70,xc70-3-2-awd-2010,xc70-3-2-awd-2010,https://www.fichacompleta.com.br/carros/volvo/xc70-3-2-awd-2010,2026-06-18T22:14:33.693873,Volvo Xc70 3.2 AWD 2010,"8,6 s",215 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,3192 cm³,6 em linha,Duplo no cabeçote,96 mm,84 mm,Transversal,Dianteiro,"7,9 kg/cv","57,9 kg/kgfm","74,6 cv/litro",,"10,8:1","10,2 kgfm/litro",,4,1604 mm,4838 mm,2815 mm,1861 mm,1889 kg,575 litros,70 litros,129 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",700 km,427 km,10 km/l,"6,1 km/l",,,,6,12 m,Si6,6200 rpm,3200 rpm,,1614 mm,1580 mm,"2,54 m²","0,889 m²","0,35",,,,238 cv,"32,6 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volvo,Xc90,xc90,xc90-t6-2-9-biturbo-2003,xc90-t6-2-9-biturbo-2003,https://www.fichacompleta.com.br/carros/volvo/xc90-t6-2-9-biturbo-2003,2026-06-18T22:14:53.659959,Volvo Xc90 T6 2.9 Biturbo 2003,"9,3 s",210 km/h,Conversor de torque,Automático,4,Integral sob demanda,Injeção multiponto,Turbocompressor,2922 cm³,6 em linha,Duplo no cabeçote,90 mm,83 mm,Transversal,Dianteiro,"7,7 kg/cv","53,9 kg/kgfm","93,1 cv/litro",272 cv,"8,5:1","13,3 kgfm/litro","38,8 kgfm",4,1743 mm,4798 mm,2859 mm,1898 mm,2091 kg,,70 litros,141 mm,Disco ventilado,Disco sólido,Hidráulica,"12,5 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",728 km,378 km,"10,4 km/l","5,4 km/l",,,,4,"12,5 m",B6294T,5100 rpm,1800 rpm,GM 4T65,1634 mm,1624 mm,,,,,,,,,669 kg,,,,,218 mm,,,,,,,,,21 graus,23 graus,,,,,,,,,,,,,,,,,450 litros,249 litros,450 litros,249 litros
volvo,Xc90,xc90,xc90-t6-2-9-biturbo-2004,xc90-t6-2-9-biturbo-2004,https://www.fichacompleta.com.br/carros/volvo/xc90-t6-2-9-biturbo-2004,2026-06-18T22:14:57.750750,Volvo Xc90 T6 2.9 Biturbo 2004,"9,3 s",210 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Turbocompressor,2922 cm³,6 em linha,Duplo no cabeçote,90 mm,83 mm,Transversal,Dianteiro,"7,7 kg/cv","53,9 kg/kgfm","93,1 cv/litro",,"8,5:1","13,3 kgfm/litro",,4,1743 mm,4798 mm,2859 mm,1898 mm,2091 kg,,70 litros,141 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",728 km,378 km,"10,4 km/l","5,4 km/l",,,,4,"12,5 m",B6294T,5100 rpm,1800 rpm,GM 4T65,1634 mm,1624 mm,,,,,,,272 cv,"38,8 kgfm",669 kg,,,,,218 mm,,,,,,,,,21 graus,23 graus,,,,,,,,,,,,,,,,,450 litros,249 litros,,
volvo,Xc90,xc90,xc90-2-5-turbo-2005,xc90-2-5-turbo-2005,https://www.fichacompleta.com.br/carros/volvo/xc90-2-5-turbo-2005,2026-06-18T22:15:02.439847,Volvo Xc90 2.5 Turbo 2005,"9,9 s",210 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Turbocompressor,2521 cm³,5 em linha,Duplo no cabeçote,"93,2 mm",83 mm,Transversal,Dianteiro,"9,5 kg/cv","61,1 kg/kgfm","83,3 cv/litro",,9:1,"12,9 kgfm/litro",,4,1743 mm,4798 mm,2859 mm,1898 mm,1991 kg,,70 litros,153 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",735 km,438 km,"10,5 km/l","6,25 km/l",,,,5,"12,5 m",B5254T2,5000 rpm,1500 rpm,Aisin AW55-50/51SN,1634 mm,1624 mm,,,,,,,210 cv,"32,6 kgfm",729 kg,,,,,,,,,,,,,,21 graus,23 graus,,,,,,,,,,,,,,,,,450 litros,249 litros,,
volvo,Xc90,xc90,xc90-4-4-v8-2005,xc90-4-4-v8-2005,https://www.fichacompleta.com.br/carros/volvo/xc90-4-4-v8-2005,2026-06-18T22:15:07.219860,Volvo Xc90 4.4 V8 2005,"7,3 s",210 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,4414 cm³,8 em V,Duplo no cabeçote,"79,5 mm",94 mm,Transversal,Dianteiro,"6,8 kg/cv","47,6 kg/kgfm","71,4 cv/litro",315 cv,"10,4:1","10,2 kgfm/litro","44,9 kgfm",4,1784 mm,4808 mm,2857 mm,1936 mm,2139 kg,,80 litros,128 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",720 km,400 km,9 km/l,5 km/l,,5850 rpm,3900 rpm,6,"12,5 m",,,,,1634 mm,1624 mm,,,,,,,,,661 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450 litros,249 litros,,
volvo,Xc90,xc90,xc90-t6-2-9-biturbo-2005,xc90-t6-2-9-biturbo-2005,https://www.fichacompleta.com.br/carros/volvo/xc90-t6-2-9-biturbo-2005,2026-06-18T22:15:09.917581,Volvo Xc90 T6 2.9 Biturbo 2005,"9,3 s",210 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Turbocompressor,2922 cm³,6 em linha,Duplo no cabeçote,90 mm,83 mm,Transversal,Dianteiro,"7,7 kg/cv","53,9 kg/kgfm","93,1 cv/litro",,"8,5:1","13,3 kgfm/litro",,4,1743 mm,4798 mm,2859 mm,1898 mm,2091 kg,,70 litros,141 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",728 km,378 km,"10,4 km/l","5,4 km/l",,,,4,"12,5 m",B6294T,5100 rpm,1800 rpm,GM 4T65,1634 mm,1624 mm,,,,,,,272 cv,"38,8 kgfm",669 kg,,,,,218 mm,,,,,,,,,21 graus,23 graus,,,,,,,,,,,,,,,,,450 litros,249 litros,,
volvo,Xc90,xc90,xc90-2-5-turbo-2006,xc90-2-5-turbo-2006,https://www.fichacompleta.com.br/carros/volvo/xc90-2-5-turbo-2006,2026-06-18T22:15:12.649892,Volvo Xc90 2.5 Turbo 2006,"9,9 s",210 km/h,Conversor de torque,Automático,5,Integral sob demanda,Injeção multiponto,Turbocompressor,2521 cm³,5 em linha,Duplo no cabeçote,"93,2 mm",83 mm,Transversal,Dianteiro,"9,5 kg/cv","61,1 kg/kgfm","83,3 cv/litro",210 cv a 5000 rpm,9:1,"12,9 kgfm/litro","32,6 kgfm a 1500 rpm",4,1743 mm,4798 mm,2859 mm,1898 mm,1991 kg,,70 litros,153 mm,Disco ventilado,Disco sólido,Hidráulica,"12,5 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",735 km,438 km,"10,5 km/l","6,25 km/l",,,,,,B5254T2,,,Aisin AW55-50/51SN,1634 mm,1624 mm,,,,,,,,,729 kg,,,,,,,,,,,,,,21 graus,23 graus,,,,,,,,,,,,,,,,,,,450 litros,249 litros
volvo,Xc90,xc90,xc90-4-4-v8-2006,xc90-4-4-v8-2006,https://www.fichacompleta.com.br/carros/volvo/xc90-4-4-v8-2006,2026-06-18T22:15:17.063901,Volvo Xc90 4.4 V8 2006,"7,3 s",210 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,,8 em V,Duplo no cabeçote,"79,5 mm",94 mm,Transversal,Dianteiro,"6,79 kg/cv","47,6 kg/kgfm","71,4 cv/litro",315 cv,"10,4:1","10,2 kgfm/litro","44,9 kgfm",4,1784 mm,4808 mm,2857 mm,1936 mm,2139 kg,,80 litros,141 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",720 km,400 km,9 km/l,5 km/l,,5850 rpm,3900 rpm,6,"12,5 m",,,,,1634 mm,1624 mm,,,,,552 cm³,4414 cm³,,,661 kg,,,,,,,155/85 R18,,,,,,,,,,,,,,,,,,,,,,,,,500 litros,249 litros,,
