marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__acionam_do_comando,geral__cilindrada_unitaria,geral__codigo_do_motor,geral__deslocamento,geral__regime_potencia_max,geral__regime_torque_max,geral__tuchos,geral__altura_minima_do_solo,geral__potencia,geral__torque,geral__variacao_do_comando,geral__codigo_do_cambio,geral__rotacao_maxima,geral__estepe,geral__reboque_com_freio,geral__reboque_sem_freio,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__frenagem_1000_kmh,geral__angulo_central,geral__autonomia,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__potencia_combinada,geral__torque_combinado,geral__potencia_de_recarga,geral__rampa_maxima,geral__travessia_de_agua,geral__autonomia_eletrica,geral__veloc_max_modo_elet,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d
audi,Rs 5 Sportback,rs-5-sportback,rs-5-sportback-competition-plus-track-2-9-v6-tfsi-2024,rs-5-sportback-competition-plus-track-2-9-v6-tfsi-2024,https://www.fichacompleta.com.br/carros/audi/rs-5-sportback-competition-plus-track-2-9-v6-tfsi-2024,2026-06-18T18:09:51.488643,Audi Rs 5 Sportback Competition Plus Track 2.9 V6 TFSi 2024,"3,8 s",290 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,,6 em V,Duplo no cabeçote,86 mm,"84,5 mm",Longitudinal,Dianteiro,"3,87 kg/cv","28,5 kg/kgfm","155,5 cv/litro",450 cv,10:1,,,"21,1 kgfm/litro","61,2 kgfm",4,1387 mm,1598 mm,1588 mm,580 kg,4783 mm,2826 mm,1866 mm,1742 kg,430 litros,58 litros,83 mm,Disco ventilado,Disco ventilado,"2,17 m²","0,694 m²","0,32",,Elétrica,"11,7 m",,"Indep., multibraço",Mola helicoidal,"Indep., multibraço",592 km,423 km,"10,2 km/l","7,3 km/l",,,Corrente,482 cm³,EA839,2894 cm³,5700 rpm,1900 rpm,Hidráulicos,,,,Admissão e escape,ZF 8HP,6800 rpm,,,,,,,,,,,,,,,,17 graus,"12,6 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6,rs-6,rs-6-4-2-v8-2003,rs-6-4-2-v8-2003,https://www.fichacompleta.com.br/carros/audi/rs-6-4-2-v8-2003,2026-06-18T18:10:09.848546,Audi Rs 6 4.2 V8 2003,"4,7 s",250 km/h,Conversor de torque,Automático,,5,Integral permanente,Injeção multiponto,Turbocompressor,4172 cm³,8 em V,Duplo no cabeçote,93 mm,"84,5 mm",Longitudinal,Dianteiro,"4,1 kg/cv","32,2 kg/kgfm","107,9 cv/litro",450 cv a 5700 rpm,"9,8:1",,,"13,7 kgfm/litro","57,1 kgfm a 1950 rpm",5,1425 mm,,,,4858 mm,2759 mm,1850 mm,1840 kg,435 litros,82 litros,102 mm,Disco ventilado,Disco ventilado,,,,,Hidráulica,,Não informado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",910 km,492 km,"11,1 km/l",6 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6,rs-6,rs-6-4-2-v8-2004,rs-6-4-2-v8-2004,https://www.fichacompleta.com.br/carros/audi/rs-6-4-2-v8-2004,2026-06-18T18:10:12.767085,Audi Rs 6 4.2 V8 2004,"4,7 s",250 km/h,Conversor de torque,Automático,5,5,Integral permanente,Injeção multiponto,Turbocompressor,4172 cm³,8 em V,Duplo no cabeçote,93 mm,"84,5 mm",Longitudinal,Dianteiro,"4,1 kg/cv","32,2 kg/kgfm","107,9 cv/litro",450 cv,"9,8:1",5700 rpm,1950 rpm,"13,7 kgfm/litro","57,1 kgfm",5,1425 mm,,,,4858 mm,2759 mm,1850 mm,1840 kg,435 litros,82 litros,102 mm,Disco ventilado,Disco ventilado,,,,,Hidráulica,Não informado,Não informado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",910 km,492 km,"11,1 km/l",6 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6,rs-6,rs-6-5-0-v10-tfsi-2010,rs-6-5-0-v10-tfsi-2010,https://www.fichacompleta.com.br/carros/audi/rs-6-5-0-v10-tfsi-2010,2026-06-18T18:10:16.479100,Audi Rs 6 5.0 V10 TFSi 2010,"4,5 s",250 km/h,Conversor de torque,Automático,6,6,Integral permanente,Injeção direta,Turbocompressor,4991 cm³,10 em V,Duplo no cabeçote,89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,4 kg/cv","29,9 kg/kgfm","116,2 cv/litro",580 cv,"10,5:1",6250 rpm,1500 rpm,"13,3 kgfm/litro","66,3 kgfm",4,1456 mm,1614 mm,1637 mm,580 kg,4928 mm,2846 mm,1889 mm,1985 kg,546 litros,80 litros,96 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,36 m²","0,732 m²","0,31","0,31",Eletro-hidráulica,"12,2 m","12,2 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",712 km,472 km,"8,9 km/l","5,9 km/l",,,,,,,,,,,,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6,rs-6,rs-6-5-0-v10-tfsi-2011,rs-6-5-0-v10-tfsi-2011,https://www.fichacompleta.com.br/carros/audi/rs-6-5-0-v10-tfsi-2011,2026-06-18T18:10:20.628993,Audi Rs 6 5.0 V10 TFSi 2011,"4,5 s",250 km/h,Conversor de torque,Automático,6,,Integral permanente,Injeção direta,Turbocompressor,4991 cm³,10 em V,Duplo no cabeçote,89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,4 kg/cv","29,9 kg/kgfm","116,2 cv/litro",580 cv,"10,5:1",,,"13,3 kgfm/litro","66,3 kgfm",4,1456 mm,1614 mm,1637 mm,580 kg,4928 mm,2846 mm,1889 mm,1985 kg,546 litros,80 litros,96 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,36 m²","0,732 m²","0,31",,Eletro-hidráulica,"12,2 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",712 km,472 km,"8,9 km/l","5,9 km/l",,,,,,,6250 rpm,1500 rpm,,,,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-2-v8-2003,rs-6-avant-4-2-v8-2003,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-2-v8-2003,2026-06-18T18:10:38.177400,Audi Rs 6 Avant 4.2 V8 2003,"4,7 s",250 km/h,Conversor de torque,Automático,5,,Integral permanente,Injeção multiponto,Turbocompressor,,8 em V,Duplo no cabeçote,93 mm,"84,5 mm",Longitudinal,Dianteiro,"4,18 kg/cv","32,9 kg/kgfm","107,9 cv/litro",450 cv,"9,8:1",,,"13,7 kgfm/litro","57,1 kgfm",5,1425 mm,1578 mm,1587 mm,540 kg,4858 mm,2759 mm,1850 mm,1880 kg,455 litros,82 litros,102 mm,Disco ventilado,Disco sólido,"2,24 m²","0,784 m²","0,35",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",623 km,344 km,"7,6 km/l","4,2 km/l",,,Corrente,522 cm³,EA824,4172 cm³,6400 rpm,1950 rpm,Hidráulicos,,,,Admissão,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-2-v8-2004,rs-6-avant-4-2-v8-2004,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-2-v8-2004,2026-06-18T18:10:40.666590,Audi Rs 6 Avant 4.2 V8 2004,"4,7 s",250 km/h,Conversor de torque,Automático,5,,Integral permanente,Injeção multiponto,Turbocompressor,,8 em V,Duplo no cabeçote,93 mm,"84,5 mm",Longitudinal,Dianteiro,"4,18 kg/cv","32,9 kg/kgfm","107,9 cv/litro",450 cv,"9,8:1",,,"13,7 kgfm/litro","57,1 kgfm",5,1425 mm,1578 mm,1587 mm,540 kg,4858 mm,2759 mm,1850 mm,1880 kg,455 litros,82 litros,102 mm,Disco ventilado,Disco sólido,"2,24 m²","0,784 m²","0,35",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",623 km,344 km,"7,6 km/l","4,2 km/l",,,Corrente,522 cm³,EA824,4172 cm³,6400 rpm,1950 rpm,Hidráulicos,,,,Admissão,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-5-0-v10-tfsi-2010,rs-6-avant-5-0-v10-tfsi-2010,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-5-0-v10-tfsi-2010,2026-06-18T18:10:44.356072,Audi Rs 6 Avant 5.0 V10 TFSi 2010,"4,6 s",250 km/h,Conversor de torque,Automático,,6,Integral permanente,Injeção direta,Turbocompressor,4991 cm³,10 em V,Duplo no cabeçote,89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,5 kg/cv","30,5 kg/kgfm","116,2 cv/litro",580 cv a 6250 rpm,"10,5:1",,,"13,3 kgfm/litro","66,3 kgfm a 1500 rpm",4,1460 mm,1614 mm,1637 mm,630 kg,4928 mm,2846 mm,1889 mm,2025 kg,565 litros,80 litros,96 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,36 m²","0,802 m²",,"0,34",Eletro-hidráulica,,"12,2 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",712 km,472 km,"8,9 km/l","5,9 km/l",,,,,,,,,,,,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-5-0-v10-tfsi-2011,rs-6-avant-5-0-v10-tfsi-2011,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-5-0-v10-tfsi-2011,2026-06-18T18:10:46.821533,Audi Rs 6 Avant 5.0 V10 TFSi 2011,"4,6 s",250 km/h,Conversor de torque,Automático,6,,Integral permanente,Injeção direta,Turbocompressor,4991 cm³,10 em V,Duplo no cabeçote,89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,5 kg/cv","30,5 kg/kgfm","116,2 cv/litro",580 cv,"10,5:1",,,"13,3 kgfm/litro","66,3 kgfm",4,1460 mm,1614 mm,1637 mm,630 kg,4928 mm,2846 mm,1889 mm,2025 kg,565 litros,80 litros,96 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,36 m²","0,802 m²","0,34",,Eletro-hidráulica,"12,2 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",712 km,472 km,"8,9 km/l","5,9 km/l",,,,,,,6250 rpm,1500 rpm,,,,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-0-v8-tfsi-2014,rs-6-avant-4-0-v8-tfsi-2014,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-0-v8-tfsi-2014,2026-06-18T18:10:49.489820,Audi Rs 6 Avant 4.0 V8 TFSi 2014,"3,9 s",305 km/h,Conversor de torque,Automático,8,8,Integral permanente,Injeção direta,Turbocompressor,3993 cm³,8 em V,Duplo no cabeçote,89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,5 kg/cv","27,3 kg/kgfm","140,2 cv/litro",560 cv,"10,1:1",6600 rpm,1750 rpm,"17,9 kgfm/litro","71,4 kgfm",4,1461 mm,1662 mm,1663 mm,555 kg,4979 mm,2915 mm,1936 mm,1950 kg,565 litros,75 litros,86 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,4 m²","0,845 m²","0,352","0,352",Elétrica,Não informado,Não informado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",788 km,510 km,"10,5 km/l","6,8 km/l",,,Corrente,,,,,,,,,,Admissão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-0-v8-tfsi-2015,rs-6-avant-4-0-v8-tfsi-2015,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-0-v8-tfsi-2015,2026-06-18T18:10:53.516064,Audi Rs 6 Avant 4.0 V8 TFSi 2015,"3,9 s",305 km/h,Conversor de torque,Automático,,8,Integral permanente,Injeção direta,Turbocompressor,3993 cm³,8 em V,"Duplo no cabeçote, corrente",,,Longitudinal,Dianteiro,"3,5 kg/cv","27,3 kg/kgfm","140,2 cv/litro",560 cv a 6600 rpm,"10,1:1",,,"17,9 kgfm/litro","71,4 kgfm a 1750 rpm",4,1461 mm,1662 mm,1663 mm,555 kg,4979 mm,2915 mm,1936 mm,1950 kg,565 litros,75 litros,86 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,4 m²","0,845 m²",,"0,352",Elétrica,,Não informado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",788 km,510 km,"10,5 km/l","6,8 km/l",89 mm,"84,5 mm",,,,,,,,,,,Admissão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-0-v8-tfsi-2016,rs-6-avant-4-0-v8-tfsi-2016,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-0-v8-tfsi-2016,2026-06-18T18:10:56.965956,Audi Rs 6 Avant 4.0 V8 TFSi 2016,"3,9 s",305 km/h,Conversor de torque,Automático,,8,Integral permanente,Injeção direta,Turbocompressor,3993 cm³,8 em V,"Duplo no cabeçote, corrente",89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,5 kg/cv","27,3 kg/kgfm","140,2 cv/litro",560 cv a 6600 rpm,"10,1:1",,,"17,9 kgfm/litro","71,4 kgfm a 1750 rpm",4,1461 mm,1662 mm,1663 mm,555 kg,4979 mm,2915 mm,1936 mm,1950 kg,565 litros,75 litros,86 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,4 m²","0,845 m²",,"0,352",Elétrica,,Não informado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",788 km,510 km,"10,5 km/l","6,8 km/l",,,,,,,,,Hidráulicos,,,,Admissão,,6800 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-performance-4-0-v8-tfsi-2017,rs-6-avant-performance-4-0-v8-tfsi-2017,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-performance-4-0-v8-tfsi-2017,2026-06-18T18:11:00.033920,Audi Rs 6 Avant Performance 4.0 V8 TFSi 2017,"3,7 s",305 km/h,Conversor de torque,Automático,,8,Integral permanente,Injeção direta,Turbocompressor,3993 cm³,8 em V,"Duplo no cabeçote, corrente",89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,2 kg/cv","25,5 kg/kgfm","151,5 cv/litro",605 cv a 6100 rpm,"9,3:1",,,"19,2 kgfm/litro","76,5 kgfm a 2500 rpm",4,1461 mm,1662 mm,1663 mm,555 kg,4979 mm,2915 mm,1936 mm,1950 kg,565 litros,75 litros,86 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,4 m²","0,845 m²",,"0,352",Elétrica,,"11,9 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",600 km,375 km,8 km/l,5 km/l,,,,,,,,,Hidráulicos,,,,Admissão e escape,,7000 rpm,,2100 kg,750 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-performance-4-0-v8-tfsi-2018,rs-6-avant-performance-4-0-v8-tfsi-2018,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-performance-4-0-v8-tfsi-2018,2026-06-18T18:11:03.601263,Audi Rs 6 Avant Performance 4.0 V8 TFSi 2018,"3,7 s",305 km/h,Conversor de torque,Automático,,8,Integral permanente,Injeção direta,Turbocompressor,3993 cm³,8 em V,"Duplo no cabeçote, corrente",89 mm,"84,5 mm",Longitudinal,Dianteiro,"3,2 kg/cv","25,5 kg/kgfm","151,5 cv/litro",605 cv a 6100 rpm,"9,3:1",,,"19,2 kgfm/litro","76,5 kgfm a 2500 rpm",4,1461 mm,1662 mm,1663 mm,555 kg,4979 mm,2915 mm,1936 mm,1950 kg,565 litros,75 litros,86 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,4 m²","0,845 m²",,"0,352",Elétrica,,"11,9 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",668 km,473 km,"8,9 km/l","6,3 km/l",,,,,,,,,Hidráulicos,,,,Admissão e escape,,7000 rpm,,2100 kg,750 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-0-v8-tfsi-2020,rs-6-avant-4-0-v8-tfsi-2020,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-0-v8-tfsi-2020,2026-06-18T18:11:06.117387,Audi Rs 6 Avant 4.0 V8 TFSi 2020,"3,6 s",250 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,3996 cm³,8 em V,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"3,5 kg/cv","25,4 kg/kgfm","150,2 cv/litro",600 cv,10:1,,,"20,4 kgfm/litro","81,6 kgfm",4,1460 mm,1668 mm,1650 mm,665 kg,4995 mm,2930 mm,1951 mm,2075 kg,565 litros,73 litros,96 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,844 m²","0,35",,Elétrica,Não informado,,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",540 km,409 km,"7,4 km/l","5,6 km/l",,,Corrente,,EA825,,6000 rpm,2050 rpm,Hidráulicos,,,,Admissão e escape,ZF 8HP,6800 rpm,,2100 kg,750 kg,,,,,,,,,,,,,"13,1 graus","12,5 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-0-v8-tfsi-2022,rs-6-avant-4-0-v8-tfsi-2022,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-0-v8-tfsi-2022,2026-06-18T18:11:09.263775,Audi Rs 6 Avant 4.0 V8 TFSi 2022,"3,6 s",250 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,3996 cm³,8 em V,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"3,5 kg/cv","25,4 kg/kgfm","150,2 cv/litro",,10:1,6000 rpm,2050 rpm,"20,4 kgfm/litro",,4,1460 mm,1668 mm,1650 mm,665 kg,4995 mm,2930 mm,1951 mm,2075 kg,565 litros,73 litros,96 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,844 m²","0,35",,Elétrica,Não informado,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",526 km,394 km,"7,2 km/l","5,4 km/l",,,Corrente,,EA825,,,,Hidráulicos,,600 cv,"81,6 kgfm",Admissão e escape,ZF 8HP,6800 rpm,,2100 kg,750 kg,,,,,,,,,,,,,"13,1 graus","12,5 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-0-v8-tfsi-2023,rs-6-avant-4-0-v8-tfsi-2023,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-0-v8-tfsi-2023,2026-06-18T18:11:13.650681,Audi Rs 6 Avant 4.0 V8 TFSi 2023,"3,6 s",250 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,,8 em V,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"3,46 kg/cv","25,4 kg/kgfm","150,2 cv/litro",600 cv,10:1,,,"20,4 kgfm/litro","81,6 kgfm",4,1460 mm,1668 mm,1650 mm,665 kg,4995 mm,2930 mm,1951 mm,2075 kg,565 litros,73 litros,96 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,844 m²","0,35",,Elétrica,Não informado,,"Indep., multibraço",Mola pneumática,"Indep., multibraço",526 km,394 km,"7,2 km/l","5,4 km/l",,,Corrente,500 cm³,EA825,3996 cm³,6000 rpm,2050 rpm,Hidráulicos,,,,Admissão e escape,ZF 8HP,6800 rpm,Kit de reparo e enchimento,2100 kg,750 kg,,,,,,,,,,,,,"13,1 graus","12,5 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-4-0-v8-tfsi-2024,rs-6-avant-4-0-v8-tfsi-2024,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-4-0-v8-tfsi-2024,2026-06-18T18:11:17.798195,Audi Rs 6 Avant 4.0 V8 TFSi 2024,"3,6 s",250 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,,8 em V,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"3,46 kg/cv","25,4 kg/kgfm","150,2 cv/litro",600 cv,10:1,,,"20,4 kgfm/litro","81,6 kgfm",4,1460 mm,1668 mm,1650 mm,665 kg,4995 mm,2930 mm,1951 mm,2075 kg,565 litros,73 litros,96 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,844 m²","0,35",,Elétrica,Não informado,,"Indep., multibraço",Mola pneumática,"Indep., multibraço",569 km,431 km,"7,8 km/l","5,9 km/l",,,Corrente,500 cm³,EA825,3996 cm³,6000 rpm,2050 rpm,Hidráulicos,,,,Admissão e escape,ZF 8HP,6800 rpm,Kit de reparo,2100 kg,750 kg,,,,,,,,,,,,,"13,1 graus","12,5 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-legacy-4-0-v8-tfsi-2024,rs-6-avant-legacy-4-0-v8-tfsi-2024,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-legacy-4-0-v8-tfsi-2024,2026-06-18T18:11:21.352396,Audi Rs 6 Avant Legacy 4.0 V8 TFSi 2024,"3,4 s",280 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,,8 em V,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"3,32 kg/cv","24,1 kg/kgfm","157,7 cv/litro",630 cv,"9,7:1",,,"21,7 kgfm/litro","86,7 kgfm",4,1460 mm,1668 mm,1650 mm,650 kg,4995 mm,2930 mm,1951 mm,2090 kg,565 litros,73 litros,83 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,844 m²","0,35",,Elétrica,"12,1 m",,"Indep., multibraço",Mola pneumática,"Indep., multibraço",569 km,431 km,"7,8 km/l","5,9 km/l",,,Corrente,500 cm³,EA825,3996 cm³,6000 rpm,2300 rpm,Hidráulicos,,,,Admissão e escape,ZF 8HP,6800 rpm,Kit de reparo,2100 kg,750 kg,,,,,,,,,,,,,"13,1 graus","12,5 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-performance-4-0-v8-tfsi-2024,rs-6-avant-performance-4-0-v8-tfsi-2024,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-performance-4-0-v8-tfsi-2024,2026-06-18T18:11:24.638621,Audi Rs 6 Avant Performance 4.0 V8 TFSi 2024,"3,4 s",280 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,,8 em V,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"3,32 kg/cv","24,1 kg/kgfm","157,7 cv/litro",630 cv,"9,7:1",,,"21,7 kgfm/litro","86,7 kgfm",4,1460 mm,1668 mm,1650 mm,650 kg,4995 mm,2930 mm,1951 mm,2090 kg,565 litros,73 litros,96 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,844 m²","0,35",,Elétrica,"12,1 m",,"Indep., multibraço",Mola pneumática,"Indep., multibraço",569 km,431 km,"7,8 km/l","5,9 km/l",,,Corrente,500 cm³,EA825,3996 cm³,6000 rpm,2300 rpm,Hidráulicos,,,,Admissão e escape,ZF 8HP,6800 rpm,Kit de reparo,2100 kg,750 kg,,,,,,,,,,,,,"13,1 graus","12,5 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,Rs 6 Avant,rs-6-avant,rs-6-avant-gt-4-0-v8-tfsi-2025,rs-6-avant-gt-4-0-v8-tfsi-2025,https://www.fichacompleta.com.br/carros/audi/rs-6-avant-gt-4-0-v8-tfsi-2025,2026-06-18T18:11:29.060962,Audi Rs 6 Avant GT 4.0 V8 TFSi 2025,"3,3 s",305 km/h,Conversor de torque,Automático,8,,Integral permanente,Injeção direta,Turbocompressor,,8 em V,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"3,29 kg/cv","23,9 kg/kgfm","157,7 cv/litro",630 cv,"9,7:1",,,"21,7 kgfm/litro","86,7 kgfm",4,1480 mm,1668 mm,1650 mm,665 kg,5018 mm,2930 mm,1951 mm,2075 kg,548 litros,73 litros,86 mm,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"2,41 m²","0,844 m²","0,35",,Elétrica,"12,1 m",,"Indep., multibraço",Mola pneumática,"Indep., multibraço",569 km,431 km,"7,8 km/l","5,9 km/l",,,Corrente,500 cm³,EA825,3996 cm³,6000 rpm,2300 rpm,Hidráulicos,,,,Admissão e escape,ZF 8HP,6800 rpm,Kit de reparo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
