marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__altura_minima_do_solo,geral__angulo_de_entrada,geral__angulo_de_saida,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__travessia_de_agua,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__frenagem_1000_kmh,geral__cacamba,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__quantidade_de_marchas,geral__diametro_minimo_de_giro,geral__potencia,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__tuchos,geral__variacao_do_comando,geral__acionam_do_comando,geral__capacidade_da_bateria,geral__potencia_combinada,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__codigo_do_cambio,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__viscosidade_do_oleo,geral__reboque_com_freio,geral__reboque_sem_freio,geral__pesopotencia_sistema,geral__rotacao_maxima,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima,geral__angulo_central,geral__portamalas_com_5_lugares,geral__portamalas_com_8_lugares,geral__rampa_maxima,geral__portamalas_5_lugares,geral__portamalas_8_lugares,geral__portamalas_7_lugares,geral__portamalas_com_7_lugares,geral__torque_combinado,geral__autonomia_eletrica,geral__potencia_de_recarga,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g
toyota,Sienna,sienna,sienna-xse-hybrid-2-5-2021,sienna-xse-hybrid-2-5-2021,https://www.fichacompleta.com.br/carros/toyota/sienna-xse-hybrid-2-5-2021,2026-06-14T17:07:11.354392,Toyota Sienna XSE Hybrid 2.5 2021,"8,1 s",180 km/h,Engrenagem epicicloidal,CVT,6,Dianteira,Injeção direta e indireta,Natural,,4 em linha,A25A-FXS,Duplo no cabeçote,"103,4 mm","87,5 mm",Transversal,Dianteiro,"11,22 kg/cv","86,9 kg/kgfm","76,0 cv/litro",189 cv,14:1,6000 rpm,4400 rpm,"9,8 kgfm/litro","24,4 kgfm",4,1776 mm,163 mm,,,1720 mm,1740 mm,678 kg,5185 mm,3061 mm,1994 mm,2120 kg,,68 litros,,118 mm,Disco ventilado,Disco ventilado,Elétrica,"11,9 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,622 cm³,2487 cm³,,,"59,5 cv (dianteiro)","10,3 kgfm (dianteiro)",,,986 km,1040 km,"14,5 km/l","15,3 km/l",Kit de reparo e enchimento,"3,01 m²","0,933 m²","0,31",,,Admissão e escape,,"1,6 kWh",248 cv,,,,,,,,,,,,,,,1585 kg,,,,,,,,,,600 litros,,200 litros,,"27,9 kgfm",,,,,,
toyota,Sienna,sienna,sienna-xse-2-5-hybrid-2024,sienna-xse-2-5-hybrid-2024,https://www.fichacompleta.com.br/carros/toyota/sienna-xse-2-5-hybrid-2024,2026-06-14T17:07:15.320424,Toyota Sienna XSE 2.5 Hybrid 2024,"8,1 s",180 km/h,Engrenagem epicicloidal,CVT,6,Dianteira,Injeção direta e indireta,Natural,,4 em linha,A25A-FXS,Duplo no cabeçote,"103,4 mm","87,5 mm",Transversal,Dianteiro,"11,22 kg/cv","86,9 kg/kgfm","76,0 cv/litro",189 cv,14:1,6000 rpm,4400 rpm,"9,8 kgfm/litro","24,4 kgfm",4,1776 mm,163 mm,,,1720 mm,1740 mm,678 kg,5185 mm,3061 mm,1994 mm,2120 kg,,68 litros,,118 mm,Disco ventilado,Disco ventilado,Elétrica,"11,9 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,622 cm³,2ABT cm³,,,"59,5 cv (dianteiro)","10,3 kgfm (dianteiro)",,,986 km,1040 km,"14,5 km/l","15,3 km/l",Kit de reparo,"3,01 m²","0,933 m²","0,31",,,Admissão e escape,,"1,6 kWh",248 cv,,,,,,,,,,,,,,,1585 kg,,,,,,,,,,600 litros,,200 litros,,"27,9 kgfm",,,,,,
toyota,Supra,supra,supra-3-0-biturbo-1993,supra-3-0-biturbo-1993,https://www.fichacompleta.com.br/carros/toyota/supra-3-0-biturbo-1993,2026-06-14T17:07:34.947637,Toyota Supra 3.0 biturbo 1993,"4,6 s",250 km/h,Embreagem monodisco a seco,Manual,,Traseira,Injeção multiponto,Turbocompressor,2997 cm³,6 em linha,2JZ-GTE,"Duplo no cabeçote, correia dentada",86 mm,86 mm,Longitudinal,Dianteiro,"4,8 kg/cv","35,6 kg/kgfm","108,1 cv/litro",324 cv a 5600 rpm,"8,5:1",,,"14,5 kgfm/litro","43,6 kgfm a 4000 rpm",4,1265 mm,140 mm,,,1521 mm,1526 mm,,4515 mm,2550 mm,1811 mm,1550 kg,280 litros,68 litros,,102 mm,Disco ventilado,Disco ventilado,Hidráulica,,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",,,,,,,,,,,6,"10,8 m",,,,,476 km,272 km,7 km/l,4 km/l,,"1,95 m²","0,624 m²",,"0,32",,,,,,,,,,V160,,,,,,,,,,,,,6800 rpm,,,,,,,,,,,,,,,,,
toyota,Supra,supra,supra-3-0-biturbo-1994,supra-3-0-biturbo-1994,https://www.fichacompleta.com.br/carros/toyota/supra-3-0-biturbo-1994,2026-06-14T17:07:40.051591,Toyota Supra 3.0 biturbo 1994,"4,6 s",250 km/h,Embreagem monodisco a seco,Manual,6,Traseira,Injeção multiponto,Turbocompressor,2997 cm³,6 em linha,2JZ-GTE,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"4,8 kg/cv","35,6 kg/kgfm","108,1 cv/litro",324 cv,"8,5:1",5600 rpm,4000 rpm,"14,5 kgfm/litro","43,6 kgfm",4,1265 mm,140 mm,,,1521 mm,1526 mm,,4515 mm,2550 mm,1811 mm,1550 kg,280 litros,68 litros,,102 mm,Disco ventilado,Disco ventilado,Hidráulica,"10,8 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,476 km,272 km,7 km/l,4 km/l,,"1,95 m²","0,624 m²","0,32",,,,Correia dentada,,,,,,,V160,,,,,,,,,,,,,6800 rpm,,,,,,,,,,,,,,,,,
toyota,Supra,supra,supra-3-0-biturbo-1995,supra-3-0-biturbo-1995,https://www.fichacompleta.com.br/carros/toyota/supra-3-0-biturbo-1995,2026-06-14T17:07:44.609054,Toyota Supra 3.0 biturbo 1995,"4,6 s",250 km/h,Embreagem monodisco a seco,Manual,6,Traseira,Injeção multiponto,Turbocompressor,2997 cm³,6 em linha,2JZ-GTE,Duplo no cabeçote,86 mm,86 mm,Longitudinal,Dianteiro,"4,8 kg/cv","35,6 kg/kgfm","108,1 cv/litro",324 cv,"8,5:1",5600 rpm,4000 rpm,"14,5 kgfm/litro","43,6 kgfm",4,1265 mm,140 mm,,,1521 mm,1526 mm,,4515 mm,2550 mm,1811 mm,1550 kg,280 litros,68 litros,,102 mm,Disco ventilado,Disco ventilado,Hidráulica,"10,8 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,476 km,272 km,7 km/l,4 km/l,,"1,95 m²","0,624 m²","0,32",,,,Correia dentada,,,,,,,V160,,,,,,,,,,,,,6800 rpm,,,,,,,,,,,,,,,,,
toyota,Supra,supra,supra-3-0-2022,supra-3-0-2022,https://www.fichacompleta.com.br/carros/toyota/supra-3-0-2022,2026-06-14T17:07:49.866335,Toyota Supra 3.0 2022,"4,5 s",250 km/h,Conversor de torque,Automático,8,Traseira,Injeção direta,Turbocompressor,,6 em linha,B58B30,Duplo no cabeçote,"94,6 mm",82 mm,Longitudinal,Dianteiro,"4,41 kg/cv","29,4 kg/kgfm","113,4 cv/litro",340 cv,11:1,5000 rpm,1600 rpm,"17,0 kgfm/litro",51 kgfm,4,1290 mm,112 mm,,,1595 mm,1590 mm,,4380 mm,2470 mm,1865 mm,1500 kg,280 litros,52 litros,,96 mm,Disco ventilado,Disco ventilado,Eletro-hidráulica,11 m,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,500 cm³,2998 cm³,,,,,,,572 km,338 km,11 km/l,"6,5 km/l",,,,,,,Admissão e escape,,,,,,,,ZF 8HP,,,,,,,,,,,,,6500 rpm,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-8-1992,sw4-2-8-1992,https://www.fichacompleta.com.br/carros/toyota/sw4-2-8-1992,2026-06-14T17:08:07.379961,Toyota Sw4 2.8 1992,"25,5 s",132 km/h,Embreagem monodisco a seco,Manual,5,Integral temporária,Injeção indireta,Natural,,4 em linha,3L,Único no cabeçote,96 mm,96 mm,Longitudinal,Dianteiro,"19,89 kg/cv","92,6 kg/kgfm","31,7 cv/litro",88 cv,"22,2:1",4000 rpm,2400 rpm,"6,8 kgfm/litro","18,9 kgfm",2,1755 mm,210 mm,,,1430 mm,1425 mm,730 kg,4490 mm,2624 mm,1689 mm,1750 kg,468 litros,65 litros,,169 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,650 km,455 km,10 km/l,7 km/l,,,,,695 cm³,2779 cm³,,,,,,,,,,,225/75 R15,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-4-1993,sw4-2-4-1993,https://www.fichacompleta.com.br/carros/toyota/sw4-2-4-1993,2026-06-14T17:08:11.779052,Toyota Sw4 2.4 1993,19 s,145 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção multiponto,Natural,2366 cm³,4 em linha,22R-E,Único no cabeçote,"88,9 mm","91,9 mm",Longitudinal,Dianteiro,"14,7 kg/cv","87,9 kg/kgfm","49,0 cv/litro",116 cv,Não informada,,,"8,2 kgfm/litro","19,4 kgfm",2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1706 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,4800 rpm,3600 rpm,,,,,,,,,553 km,390 km,"8,5 km/l",6 km/l,265/70 R16,,,,,,,Corrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-8-1993,sw4-2-8-1993,https://www.fichacompleta.com.br/carros/toyota/sw4-2-8-1993,2026-06-14T17:08:15.073913,Toyota Sw4 2.8 1993,"25,5 s",132 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção indireta,Natural,,4 em linha,3L,Único no cabeçote,96 mm,96 mm,Longitudinal,Dianteiro,"19,49 kg/cv","90,7 kg/kgfm","31,7 cv/litro",88 cv,"22,2:1",4000 rpm,2400 rpm,"6,8 kgfm/litro","18,9 kgfm",2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1715 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,650 km,455 km,10 km/l,7 km/l,,,,,695 cm³,2779 cm³,,,,,,,,,,,265/70 R16,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-v6-1993,sw4-3-0-v6-1993,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-v6-1993,2026-06-14T17:08:18.554955,Toyota Sw4 3.0 V6 1993,14 s,165 km/h,Embreagem monodisco a seco,Manual,5,Integral temporária,Injeção multiponto,Natural,,6 em V,3VZ-E,Único no cabeçote,82 mm,"87,5 mm",Longitudinal,Dianteiro,"11,45 kg/cv","69,6 kg/kgfm","51,4 cv/litro",152 cv,Não informada,4800 rpm,3400 rpm,"8,5 kgfm/litro",25 kgfm,2,1679 mm,,,,1430 mm,1425 mm,,4490 mm,2624 mm,1689 mm,1740 kg,468 litros,65 litros,,169 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,,,493 cm³,2958 cm³,,,,,,,455 km,260 km,7 km/l,4 km/l,225/75 R15,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-4-1994,sw4-2-4-1994,https://www.fichacompleta.com.br/carros/toyota/sw4-2-4-1994,2026-06-14T17:08:22.908172,Toyota Sw4 2.4 1994,19 s,145 km/h,Embreagem monodisco a seco,Manual,,Integral permanente,Injeção multiponto,Natural,2366 cm³,4 em linha,22R-E,"Único no cabeçote, corrente","88,9 mm","91,9 mm",Longitudinal,Dianteiro,"14,7 kg/cv","87,9 kg/kgfm","49,0 cv/litro",116 cv a 4800 rpm,Não informada,,,"8,2 kgfm/litro","19,4 kgfm a 3600 rpm",2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1706 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,,,,,5,Não informado,,,,,553 km,390 km,"8,5 km/l",6 km/l,265/70 R16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-8-1994,sw4-2-8-1994,https://www.fichacompleta.com.br/carros/toyota/sw4-2-8-1994,2026-06-14T17:08:26.385645,Toyota Sw4 2.8 1994,"25,5 s",132 km/h,Embreagem monodisco a seco,Manual,,Integral permanente,Injeção indireta,Natural,2779 cm³,4 em linha,3L,"Único no cabeçote, correia dentada",96 mm,96 mm,Longitudinal,Dianteiro,"19,5 kg/cv","90,7 kg/kgfm","31,7 cv/litro",88 cv a 4000 rpm,"22,2:1",,,"6,8 kgfm/litro","18,9 kgfm a 2400 rpm",2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1715 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Mola helicoidal,Eixo rígido,650 km,455 km,10 km/l,7 km/l,,,,,,,5,Não informado,,,,,,,,,265/70 R16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-v6-1994,sw4-3-0-v6-1994,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-v6-1994,2026-06-14T17:08:30.918281,Toyota Sw4 3.0 V6 1994,14 s,165 km/h,Embreagem monodisco a seco,Manual,,Integral permanente,Injeção multiponto,Natural,2958 cm³,6 em V,3VZ-E,"Único no cabeçote, correia dentada",82 mm,"87,5 mm",Longitudinal,Dianteiro,"11,4 kg/cv","69,6 kg/kgfm","51,4 cv/litro",152 cv a 4800 rpm,Não informada,,,"8,5 kgfm/litro",25 kgfm a 3400 rpm,2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1740 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,,,,,5,Não informado,,,,,455 km,260 km,7 km/l,4 km/l,265/70 R16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-v6-at-1994,sw4-3-0-v6-at-1994,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-v6-at-1994,2026-06-14T17:08:33.885700,Toyota Sw4 3.0 V6 AT 1994,16 s,160 km/h,Conversor de torque,Automático,4,Integral temporária,Injeção multiponto,Natural,,6 em V,3VZ-E,Único no cabeçote,82 mm,"87,5 mm",Longitudinal,Dianteiro,"12,43 kg/cv","75,6 kg/kgfm","51,4 cv/litro",152 cv,Não informada,4800 rpm,3400 rpm,"8,5 kgfm/litro",25 kgfm,2,1710 mm,260 mm,,,1475 mm,1470 mm,560 kg,4490 mm,2624 mm,1689 mm,1889 kg,468 litros,71 litros,,169 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,,,493 cm³,2958 cm³,,,,,,,497 km,284 km,7 km/l,4 km/l,225/75 R15,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-4-1995,sw4-2-4-1995,https://www.fichacompleta.com.br/carros/toyota/sw4-2-4-1995,2026-06-14T17:08:37.346168,Toyota Sw4 2.4 1995,19 s,145 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção multiponto,Natural,2366 cm³,4 em linha,22R-E,Único no cabeçote,"88,9 mm","91,9 mm",Longitudinal,Dianteiro,"14,7 kg/cv","87,9 kg/kgfm","49,0 cv/litro",116 cv,Não informada,,,"8,2 kgfm/litro","19,4 kgfm",2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1706 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,4800 rpm,3600 rpm,,,,,,,,,553 km,390 km,"8,5 km/l",6 km/l,265/70 R16,,,,,,,Corrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-8-1995,sw4-2-8-1995,https://www.fichacompleta.com.br/carros/toyota/sw4-2-8-1995,2026-06-14T17:08:41.673495,Toyota Sw4 2.8 1995,"25,5 s",132 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção indireta,Natural,2779 cm³,4 em linha,3L,Único no cabeçote,96 mm,96 mm,Longitudinal,Dianteiro,"19,5 kg/cv","90,7 kg/kgfm","31,7 cv/litro",,"22,2:1",,,"6,8 kgfm/litro",,2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1715 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,650 km,455 km,10 km/l,7 km/l,,,4000 rpm,2400 rpm,,,,,88 cv,"18,9 kgfm",,,,,,,265/70 R16,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-v6-1995,sw4-3-0-v6-1995,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-v6-1995,2026-06-14T17:08:45.550298,Toyota Sw4 3.0 V6 1995,14 s,165 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção multiponto,Natural,2958 cm³,6 em V,3VZ-E,Único no cabeçote,82 mm,"87,5 mm",Longitudinal,Dianteiro,"11,4 kg/cv","69,6 kg/kgfm","51,4 cv/litro",cv,Não informada,,,"8,5 kgfm/litro",25 kgfm,2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1740 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,4800 rpm,3400 rpm,,,,,152 cv,25 kgfm,,,455 km,260 km,7 km/l,4 km/l,265/70 R16,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-v6-at-1995,sw4-3-0-v6-at-1995,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-v6-at-1995,2026-06-14T17:08:49.051683,Toyota Sw4 3.0 V6 AT 1995,16 s,160 km/h,Conversor de torque,Automático,4,Integral temporária,Injeção multiponto,Natural,,6 em V,3VZ-E,Único no cabeçote,82 mm,"87,5 mm",Longitudinal,Dianteiro,"12,43 kg/cv","75,6 kg/kgfm","51,4 cv/litro",152 cv,Não informada,4800 rpm,3400 rpm,"8,5 kgfm/litro",25 kgfm,2,1710 mm,260 mm,,,1475 mm,1470 mm,560 kg,4490 mm,2624 mm,1689 mm,1889 kg,468 litros,71 litros,,169 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,,,493 cm³,2958 cm³,,,,,,,497 km,284 km,7 km/l,4 km/l,225/75 R15,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-4-1996,sw4-2-4-1996,https://www.fichacompleta.com.br/carros/toyota/sw4-2-4-1996,2026-06-14T17:08:52.559279,Toyota Sw4 2.4 1996,19 s,145 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção multiponto,Natural,2366 cm³,4 em linha,22R-E,Único no cabeçote,"88,9 mm","91,9 mm",Longitudinal,Dianteiro,"14,7 kg/cv","87,9 kg/kgfm","49,0 cv/litro",cv,Não informada,,,"8,2 kgfm/litro","19,4 kgfm",2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1706 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,4800 rpm,3600 rpm,,,,,116 cv,"19,4 kgfm",,,553 km,390 km,"8,5 km/l",6 km/l,265/70 R16,,,,,,,Corrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-8-1996,sw4-2-8-1996,https://www.fichacompleta.com.br/carros/toyota/sw4-2-8-1996,2026-06-14T17:08:55.156406,Toyota Sw4 2.8 1996,"25,5 s",132 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção indireta,Natural,2779 cm³,4 em linha,3L,Único no cabeçote,96 mm,96 mm,Longitudinal,Dianteiro,"19,5 kg/cv","90,7 kg/kgfm","31,7 cv/litro",,"22,2:1",,,"6,8 kgfm/litro",,2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1715 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,650 km,455 km,10 km/l,7 km/l,,,4000 rpm,2400 rpm,,,,,88 cv,"18,9 kgfm",,,,,,,265/70 R16,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-v6-1996,sw4-3-0-v6-1996,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-v6-1996,2026-06-14T17:08:58.942435,Toyota Sw4 3.0 V6 1996,14 s,165 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção multiponto,Natural,2958 cm³,6 em V,3VZ-E,Único no cabeçote,82 mm,"87,5 mm",Longitudinal,Dianteiro,"11,4 kg/cv","69,6 kg/kgfm","51,4 cv/litro",cv,Não informada,,,"8,5 kgfm/litro",25 kgfm,2,1679 mm,,,,,,,4470 mm,2624 mm,1689 mm,1740 kg,468 litros,65 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,4800 rpm,3400 rpm,,,,,152 cv,25 kgfm,,,455 km,260 km,7 km/l,4 km/l,265/70 R16,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-v6-at-1996,sw4-3-0-v6-at-1996,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-v6-at-1996,2026-06-14T17:09:02.212463,Toyota Sw4 3.0 V6 AT 1996,16 s,160 km/h,Conversor de torque,Automático,4,Integral temporária,Injeção multiponto,Natural,,6 em V,3VZ-E,Único no cabeçote,82 mm,"87,5 mm",Longitudinal,Dianteiro,"12,43 kg/cv","75,6 kg/kgfm","51,4 cv/litro",152 cv,Não informada,4800 rpm,3400 rpm,"8,5 kgfm/litro",25 kgfm,2,1710 mm,260 mm,,,1475 mm,1470 mm,560 kg,4490 mm,2624 mm,1689 mm,1889 kg,468 litros,71 litros,,169 mm,Disco ventilado,Tambor,Hidráulica,Não informado,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,,,493 cm³,2958 cm³,,,,,,,497 km,284 km,7 km/l,4 km/l,225/75 R15,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-2-7-1997,sw4-2-7-1997,https://www.fichacompleta.com.br/carros/toyota/sw4-2-7-1997,2026-06-14T17:09:06.884874,Toyota Sw4 2.7 1997,17 s,150 km/h,Embreagem monodisco a seco,Manual,5,Integral permanente,Injeção multiponto,Natural,2694 cm³,4 em linha,3RZ-FE,Duplo no cabeçote,95 mm,95 mm,Longitudinal,Dianteiro,"10,7 kg/cv","66,1 kg/kgfm","56,4 cv/litro",152 cv,"9,5:1",,,"9,1 kgfm/litro","24,5 kgfm",4,1740 mm,,,,1505 mm,1500 mm,,4656 mm,2675 mm,1730 mm,1620 kg,468 litros,70 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,"11,4 m","Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,4800 rpm,4000 rpm,,,,,,,,,595 km,420 km,"8,5 km/l",6 km/l,265/70 R16,,,,,,,Corrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Sw4,sw4,sw4-3-0-turbo-1997,sw4-3-0-turbo-1997,https://www.fichacompleta.com.br/carros/toyota/sw4-3-0-turbo-1997,2026-06-14T17:09:11.323975,Toyota Sw4 3.0 Turbo 1997,"16,8 s",150 km/h,Embreagem monodisco a seco,Manual,,Integral permanente,Injeção indireta,Turbocompressor,2982 cm³,4 em linha,,"Único no cabeçote, correia dentada",,,Longitudinal,Dianteiro,"16,4 kg/cv","59,3 kg/kgfm","38,9 cv/litro",116 cv a 3600 rpm,,,,"10,8 kgfm/litro","32,1 kgfm a 2000 rpm",2,1745 mm,240 mm,36 graus,29 graus,,,495 kg,4655 mm,2670 mm,1730 mm,1905 kg,,70 litros,,186 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Mola helicoidal,Eixo rígido,700 km,560 km,10 km/l,8 km/l,,,,,,,5,Não informado,,,,,,,,,265/70 R16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 litros,,,,,,180 litros,,,,,,,
