marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__variacao_do_comando,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__reboque_com_freio,geral__reboque_sem_freio,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__estepe,geral__regime_potencia_max,geral__regime_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__rotacao_maxima,geral__tuchos,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__potencia,geral__torque,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__autonomia_eletrica,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__potencia_combinada,geral__torque_combinado,geral__veloc_max_modo_elet,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__potencia_de_recarga,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__autonomia,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__frenagem_1000_kmh,geral__inclinacao_lateral_max,geral__rampa_maxima,geral__travessia_de_agua,geral__inclinacao_lateral_maxima,geral__velocidade_maxima_em_modo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_6_lugares
bmw,745i,745i,745i-4-4-v8-2005,745i-4-4-v8-2005,https://www.fichacompleta.com.br/carros/bmw/745i-4-4-v8-2005,2026-06-18T15:44:55.074648,Bmw 745i 4.4 V8 2005,"6,3 s",250 km/h,,Injeção multiponto,Natural,4398 cm³,8 em V,,Duplo no cabeçote,"82,7 mm",92 mm,Longitudinal,Dianteiro,"5,8 kg/cv","42,4 kg/kgfm","75,7 cv/litro",333 cv,"10,5:1",,,"10,4 kgfm/litro","45,9 kgfm",4,,Conversor de torque,Automático,,6,,Traseira,1492 mm,1586 mm,1590 mm,580 kg,5029 mm,2990 mm,1902 mm,1945 kg,500 litros,,,88 litros,135 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,699 m²","0,29",,Hidráulica,"12,1 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",642 km,378 km,"7,3 km/l","4,3 km/l",,,6100 rpm,3600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-5-4-v12-1996,750i-5-4-v12-1996,https://www.fichacompleta.com.br/carros/bmw/750i-5-4-v12-1996,2026-06-18T15:45:14.881128,Bmw 750i 5.4 V12 1996,"6,6 s",250 km/h,,Injeção multiponto,Natural,5379 cm³,12 em V,,Único no cabeçote,79 mm,85 mm,Longitudinal,Dianteiro,"6,0 kg/cv","39,2 kg/kgfm","60,6 cv/litro",326 cv a 5000 rpm,10:1,,,"9,3 kgfm/litro",50 kgfm a 3900 rpm,4,,Conversor de torque,Automático,,,5,Traseira,1425 mm,1552 mm,1568 mm,535 kg,4984 mm,2930 mm,1862 mm,1960 kg,500 litros,,,95 litros,135 mm,Disco ventilado,Disco ventilado,"2,26 m²","0,723 m²",,"0,32",Hidráulica,,"12,2 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",627 km,380 km,"6,6 km/l",4 km/l,180 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-5-4-v12-1997,750i-5-4-v12-1997,https://www.fichacompleta.com.br/carros/bmw/750i-5-4-v12-1997,2026-06-18T15:45:17.358524,Bmw 750i 5.4 V12 1997,"6,6 s",250 km/h,,Injeção multiponto,Natural,5379 cm³,12 em V,M73B54TU,Único no cabeçote,79 mm,85 mm,Longitudinal,Dianteiro,"6,0 kg/cv","39,2 kg/kgfm","60,6 cv/litro",,10:1,5000 rpm,3900 rpm,"9,3 kgfm/litro",,4,,Conversor de torque,Automático,ZF 5HP,5,,Traseira,1425 mm,1552 mm,1568 mm,535 kg,4984 mm,2930 mm,1862 mm,1960 kg,500 litros,,,95 litros,135 mm,Disco ventilado,Disco ventilado,"2,26 m²","0,723 m²","0,32",,Hidráulica,"11,6 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",627 km,380 km,"6,6 km/l",4 km/l,,,,,,,,,,,,,,,,,,,326 cv,50 kgfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-5-4-v12-1998,750i-5-4-v12-1998,https://www.fichacompleta.com.br/carros/bmw/750i-5-4-v12-1998,2026-06-18T15:45:21.060702,Bmw 750i 5.4 V12 1998,"6,6 s",250 km/h,,Injeção multiponto,Natural,5379 cm³,12 em V,M73B54TU,Único no cabeçote,79 mm,85 mm,Longitudinal,Dianteiro,"6,0 kg/cv","39,2 kg/kgfm","60,6 cv/litro",,10:1,5000 rpm,3900 rpm,"9,3 kgfm/litro",,4,,Conversor de torque,Automático,ZF 5HP,5,,Traseira,1425 mm,1552 mm,1568 mm,535 kg,4984 mm,2930 mm,1862 mm,1960 kg,500 litros,,,95 litros,135 mm,Disco ventilado,Disco ventilado,"2,26 m²","0,723 m²","0,32",,Hidráulica,"11,6 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",627 km,380 km,"6,6 km/l",4 km/l,,,,,,,,,,,,,,,,,,,326 cv,50 kgfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-5-4-v12-1999,750i-5-4-v12-1999,https://www.fichacompleta.com.br/carros/bmw/750i-5-4-v12-1999,2026-06-18T15:45:24.018332,Bmw 750i 5.4 V12 1999,"6,6 s",250 km/h,,Injeção multiponto,Natural,5379 cm³,12 em V,M73B54TU,Único no cabeçote,79 mm,85 mm,Longitudinal,Dianteiro,"6,0 kg/cv","39,2 kg/kgfm","60,6 cv/litro",,10:1,5000 rpm,3900 rpm,"9,3 kgfm/litro",,4,,Conversor de torque,Automático,ZF 5HP,5,,Traseira,1425 mm,1552 mm,1568 mm,535 kg,4984 mm,2930 mm,1862 mm,1960 kg,500 litros,,,95 litros,135 mm,Disco ventilado,Disco ventilado,"2,26 m²","0,723 m²","0,32",,Hidráulica,"11,6 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",627 km,380 km,"6,6 km/l",4 km/l,,,,,,,,,,,,,,,,,,,326 cv,50 kgfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-5-4-v12-2000,750i-5-4-v12-2000,https://www.fichacompleta.com.br/carros/bmw/750i-5-4-v12-2000,2026-06-18T15:45:28.877128,Bmw 750i 5.4 V12 2000,"6,6 s",250 km/h,,Injeção multiponto,Natural,,12 em V,M73B54TU,Único no cabeçote,79 mm,85 mm,Longitudinal,Dianteiro,"6,0 kg/cv","39,2 kg/kgfm","60,6 cv/litro",cv,10:1,5000 rpm,3900 rpm,"9,3 kgfm/litro",50 kgfm,4,,Conversor de torque,Automático,ZF 5HP,5,,Traseira,1425 mm,1552 mm,1568 mm,535 kg,,2930 mm,1862 mm,,500 litros,,,95 litros,135 mm,Disco ventilado,Disco ventilado,"2,26 m²","0,723 m²","0,32",,Hidráulica,"11,6 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",627 km,380 km,"6,6 km/l",4 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-5-4-v12-2001,750i-5-4-v12-2001,https://www.fichacompleta.com.br/carros/bmw/750i-5-4-v12-2001,2026-06-18T15:45:31.961504,Bmw 750i 5.4 V12 2001,"6,6 s",250 km/h,,Injeção multiponto,Natural,5379 cm³,12 em V,M73B54TU,Único no cabeçote,79 mm,85 mm,Longitudinal,Dianteiro,"6,0 kg/cv","39,2 kg/kgfm","60,6 cv/litro",,10:1,5000 rpm,3900 rpm,"9,3 kgfm/litro",,4,,Conversor de torque,Automático,ZF 5HP,5,,Traseira,1425 mm,1552 mm,1568 mm,535 kg,4984 mm,2930 mm,1862 mm,1960 kg,500 litros,,,95 litros,135 mm,Disco ventilado,Disco ventilado,"2,26 m²","0,723 m²","0,32",,Hidráulica,"11,6 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",627 km,380 km,"6,6 km/l",4 km/l,,,,,,,,,,,,,,,,,,,326 cv,50 kgfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-4-8-v8-2006,750i-4-8-v8-2006,https://www.fichacompleta.com.br/carros/bmw/750i-4-8-v8-2006,2026-06-18T15:45:36.227978,Bmw 750i 4.8 V8 2006,"5,9 s",250 km/h,,Injeção multiponto,Natural,4799 cm³,8 em V,N62B48,Duplo no cabeçote,"88,3 mm",93 mm,Longitudinal,Dianteiro,"5,2 kg/cv","38,3 kg/kgfm","76,5 cv/litro",367 cv,"10,5:1",6300 rpm,3400 rpm,"10,4 kgfm/litro","49,9 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,6,Traseira,1492 mm,,,,5039 mm,2990 mm,1902 mm,1910 kg,500 litros,,,88 litros,123 mm,Disco ventilado,Disco ventilado,,,,,Hidráulica,"12,1 m","12,1 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",616 km,308 km,7 km/l,"3,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-4-8-v8-2007,750i-4-8-v8-2007,https://www.fichacompleta.com.br/carros/bmw/750i-4-8-v8-2007,2026-06-18T15:45:39.824430,Bmw 750i 4.8 V8 2007,"5,9 s",250 km/h,,Injeção multiponto,Natural,4799 cm³,8 em V,N62B48,Duplo no cabeçote,"88,3 mm",93 mm,Longitudinal,Dianteiro,"5,2 kg/cv","38,3 kg/kgfm","76,5 cv/litro",367 cv,"10,5:1",6300 rpm,3400 rpm,"10,4 kgfm/litro","49,9 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 6HP,6,,Traseira,1492 mm,,,,5039 mm,2990 mm,1902 mm,1910 kg,500 litros,,,88 litros,123 mm,Disco ventilado,Disco ventilado,,,,,Hidráulica,"12,1 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",616 km,308 km,7 km/l,"3,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-4-8-v8-2008,750i-4-8-v8-2008,https://www.fichacompleta.com.br/carros/bmw/750i-4-8-v8-2008,2026-06-18T15:45:43.200330,Bmw 750i 4.8 V8 2008,"5,9 s",250 km/h,,Injeção multiponto,Natural,4799 cm³,8 em V,N62B48,Duplo no cabeçote,"88,3 mm",93 mm,Longitudinal,Dianteiro,"5,2 kg/cv","38,3 kg/kgfm","76,5 cv/litro",367 cv,"10,5:1",6300 rpm,3400 rpm,"10,4 kgfm/litro","49,9 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 6HP,6,,Traseira,1492 mm,,,,5039 mm,2990 mm,1902 mm,1910 kg,500 litros,,,88 litros,123 mm,Disco ventilado,Disco ventilado,,,,,Hidráulica,"12,1 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",616 km,308 km,7 km/l,"3,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-4-4-v8-2010,750i-4-4-v8-2010,https://www.fichacompleta.com.br/carros/bmw/750i-4-4-v8-2010,2026-06-18T15:45:46.598142,Bmw 750i 4.4 V8 2010,"5,2 s",250 km/h,Corrente,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,8 kg/cv","31,8 kg/kgfm","92,8 cv/litro",408 cv,10:1,5500 rpm,1750 rpm,"13,9 kgfm/litro","61,2 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 6HP,6,,Traseira,1479 mm,1611 mm,1650 mm,630 kg,5072 mm,3070 mm,1902 mm,1945 kg,500 litros,,,82 litros,123 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,747 m²","0,31",,Hidráulica,"12,2 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",738 km,394 km,9 km/l,"4,8 km/l",144 mm,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-4-4-v8-2011,750i-4-4-v8-2011,https://www.fichacompleta.com.br/carros/bmw/750i-4-4-v8-2011,2026-06-18T15:45:50.336725,Bmw 750i 4.4 V8 2011,"5,2 s",250 km/h,Corrente,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,8 kg/cv","31,8 kg/kgfm","92,8 cv/litro",408 cv,10:1,5500 rpm,1750 rpm,"13,9 kgfm/litro","61,2 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 6HP,6,,Traseira,1479 mm,1611 mm,1650 mm,630 kg,5072 mm,3070 mm,1902 mm,1945 kg,500 litros,,,82 litros,123 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,747 m²","0,31",,Hidráulica,"12,2 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",738 km,394 km,9 km/l,"4,8 km/l",144 mm,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-l-activehybrid-7-4-4-v8-2011,750i-l-activehybrid-7-4-4-v8-2011,https://www.fichacompleta.com.br/carros/bmw/750i-l-activehybrid-7-4-4-v8-2011,2026-06-18T15:45:52.921084,Bmw 750i L ActiveHybrid 7 4.4 V8 2011,"4,9 s",250 km/h,Corrente,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,6 kg/cv","31,2 kg/kgfm","102,4 cv/litro",450 cv,10:1,5500 rpm,2000 rpm,"15,1 kgfm/litro","66,3 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,,Traseira,1474 mm,1620 mm,1632 mm,590 kg,5212 mm,3210 mm,1902 mm,2070 kg,460 litros,,,80 litros,110 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,747 m²","0,31",,Hidráulica,13 m,,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",1120 km,600 km,14 km/l,"7,5 km/l",151 mm,,,,,,,Hidráulicos,,,,,,,,,,,20 cv,"21,4 kgfm",,,,,,"0,4 kWh",,465 cv,"71,4 kgfm",,1120 km,600 km,14 km/l,"7,5 km/l",,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-4-4-v8-2012,750i-4-4-v8-2012,https://www.fichacompleta.com.br/carros/bmw/750i-4-4-v8-2012,2026-06-18T15:45:57.519956,Bmw 750i 4.4 V8 2012,"5,2 s",250 km/h,Corrente,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,8 kg/cv","31,8 kg/kgfm","92,8 cv/litro",408 cv,10:1,5500 rpm,1750 rpm,"13,9 kgfm/litro","61,2 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 6HP,6,,Traseira,1479 mm,1611 mm,1650 mm,630 kg,5072 mm,3070 mm,1902 mm,1945 kg,500 litros,,,82 litros,123 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,747 m²","0,31",,Hidráulica,"12,2 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",738 km,394 km,9 km/l,"4,8 km/l",144 mm,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-l-activehybrid-7-4-4-v8-2012,750i-l-activehybrid-7-4-4-v8-2012,https://www.fichacompleta.com.br/carros/bmw/750i-l-activehybrid-7-4-4-v8-2012,2026-06-18T15:46:00.308182,Bmw 750i L ActiveHybrid 7 4.4 V8 2012,"4,9 s",250 km/h,Corrente,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,6 kg/cv","31,2 kg/kgfm","102,4 cv/litro",450 cv,10:1,5500 rpm,2000 rpm,"15,1 kgfm/litro","66,3 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,,Traseira,1474 mm,1620 mm,1632 mm,590 kg,5212 mm,3210 mm,1902 mm,2070 kg,460 litros,,,80 litros,110 mm,Disco ventilado,Disco ventilado,"2,41 m²","0,747 m²","0,31",,Hidráulica,13 m,,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",1120 km,600 km,14 km/l,"7,5 km/l",151 mm,,,,,,,Hidráulicos,,,,,,,,,,,20 cv,"21,4 kgfm",,,,,,"0,4 kWh",,465 cv,"71,4 kgfm",,1120 km,600 km,14 km/l,"7,5 km/l",,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-m-sport-4-4-v8-2014,750i-m-sport-4-4-v8-2014,https://www.fichacompleta.com.br/carros/bmw/750i-m-sport-4-4-v8-2014,2026-06-18T15:46:03.779741,Bmw 750i M Sport 4.4 V8 2014,"4,8 s",250 km/h,Corrente,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44TU,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,3 kg/cv","29,3 kg/kgfm","102,4 cv/litro",450 cv,10:1,5500 rpm,2000 rpm,"15,1 kgfm/litro","66,3 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,,Traseira,1471 mm,1611 mm,1650 mm,660 kg,5079 mm,3070 mm,1902 mm,1940 kg,500 litros,2100 kg,750 kg,80 litros,96 mm,Disco ventilado,Disco ventilado,"2,38 m²","0,666 m²","0,28",,Eletro-hidráulica,"12,2 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",624 km,416 km,"7,8 km/l","5,2 km/l",152 mm,,,,,,7000 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-4-4-v8-2015,750i-4-4-v8-2015,https://www.fichacompleta.com.br/carros/bmw/750i-4-4-v8-2015,2026-06-18T15:46:07.543328,Bmw 750i 4.4 V8 2015,"4,8 s",250 km/h,,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44TU,"Duplo no cabeçote, corrente","88,3 mm",89 mm,Longitudinal,Dianteiro,"4,3 kg/cv","29,3 kg/kgfm","102,4 cv/litro",450 cv a 5500 rpm,10:1,,,"15,1 kgfm/litro","66,3 kgfm a 2000 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1471 mm,1611 mm,1650 mm,660 kg,5079 mm,3070 mm,1902 mm,1940 kg,500 litros,2100 kg,750 kg,80 litros,96 mm,Disco ventilado,Disco ventilado,"2,38 m²","0,666 m²",,"0,28",Eletro-hidráulica,,"12,2 m","Independente, braços sobrepostos",Mola pneumática,"Independente, braços sobrepostos",624 km,416 km,"7,8 km/l","5,2 km/l",152 mm,,,,,,7000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-l-4-4-v8-2016,750i-l-4-4-v8-2016,https://www.fichacompleta.com.br/carros/bmw/750i-l-4-4-v8-2016,2026-06-18T15:46:10.435953,Bmw 750i L 4.4 V8 2016,"4,7 s",250 km/h,,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44TU,"Duplo no cabeçote, corrente","88,3 mm",89 mm,Longitudinal,Dianteiro,"4,1 kg/cv","28,1 kg/kgfm","102,4 cv/litro",450 cv a 5500 rpm,"10,5:1",,,"15,1 kgfm/litro","66,3 kgfm a 1800 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1479 mm,1612 mm,1640 mm,690 kg,5238 mm,3210 mm,1902 mm,1865 kg,515 litros,2100 kg,750 kg,78 litros,98 mm,Disco ventilado,Disco ventilado,"2,39 m²","0,621 m²",,"0,26",Eletro-hidráulica,,"12,5 m","Independente, braços sobrepostos",Mola pneumática,"Independente, braços sobrepostos",608 km,406 km,"7,8 km/l","5,2 km/l",135 mm,,,,,,7000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-l-4-4-v8-2017,750i-l-4-4-v8-2017,https://www.fichacompleta.com.br/carros/bmw/750i-l-4-4-v8-2017,2026-06-18T15:46:13.009253,Bmw 750i L 4.4 V8 2017,"4,7 s",250 km/h,,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44TU,"Duplo no cabeçote, corrente","88,3 mm",89 mm,Longitudinal,Dianteiro,"4,1 kg/cv","28,1 kg/kgfm","102,4 cv/litro",450 cv a 5500 rpm,"10,5:1",,,"15,1 kgfm/litro","66,3 kgfm a 1800 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1479 mm,1612 mm,1640 mm,690 kg,5238 mm,3210 mm,1902 mm,1865 kg,515 litros,2100 kg,750 kg,78 litros,98 mm,Disco ventilado,Disco ventilado,"2,39 m²","0,621 m²",,"0,26",Eletro-hidráulica,,"12,5 m","Independente, braços sobrepostos",Mola pneumática,"Independente, braços sobrepostos",608 km,406 km,"7,8 km/l","5,2 km/l",135 mm,,,,,,7000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-l-4-4-v8-2018,750i-l-4-4-v8-2018,https://www.fichacompleta.com.br/carros/bmw/750i-l-4-4-v8-2018,2026-06-18T15:46:17.444619,Bmw 750i L 4.4 V8 2018,"4,7 s",250 km/h,,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44TU,"Duplo no cabeçote, corrente","88,3 mm",89 mm,Longitudinal,Dianteiro,"4,1 kg/cv","28,1 kg/kgfm","102,4 cv/litro",450 cv a 5500 rpm,"10,5:1",,,"15,1 kgfm/litro","66,3 kgfm a 1800 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1479 mm,1612 mm,1640 mm,690 kg,5238 mm,3210 mm,1902 mm,1865 kg,515 litros,2100 kg,750 kg,78 litros,98 mm,Disco ventilado,Disco ventilado,"2,39 m²","0,621 m²",,"0,26",Eletro-hidráulica,,"12,5 m","Independente, braços sobrepostos",Mola pneumática,"Independente, braços sobrepostos",819 km,554 km,"10,5 km/l","7,1 km/l",135 mm,,,,,,7000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-l-pure-excellence-4-4-v8-2018,750i-l-pure-excellence-4-4-v8-2018,https://www.fichacompleta.com.br/carros/bmw/750i-l-pure-excellence-4-4-v8-2018,2026-06-18T15:46:21.851368,Bmw 750i L Pure Excellence 4.4 V8 2018,"4,7 s",250 km/h,,Injeção direta,Turbocompressor,4395 cm³,8 em V,N63B44TU,"Duplo no cabeçote, corrente","88,3 mm",89 mm,Longitudinal,Dianteiro,"4,1 kg/cv","28,1 kg/kgfm","102,4 cv/litro",450 cv a 5500 rpm,"10,5:1",,,"15,1 kgfm/litro","66,3 kgfm a 1800 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1479 mm,1612 mm,1640 mm,690 kg,5238 mm,3210 mm,1902 mm,1865 kg,515 litros,2100 kg,750 kg,78 litros,98 mm,Disco ventilado,Disco ventilado,"2,39 m²","0,621 m²",,"0,26",Eletro-hidráulica,,"12,5 m","Independente, braços sobrepostos",Mola pneumática,"Independente, braços sobrepostos",819 km,554 km,"10,5 km/l","7,1 km/l",135 mm,,,,,,7000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,750i,750i,750i-l-4-4-v8-2019,750i-l-4-4-v8-2019,https://www.fichacompleta.com.br/carros/bmw/750i-l-4-4-v8-2019,2026-06-18T15:46:25.917595,Bmw 750i L 4.4 V8 2019,"4,7 s",250 km/h,Corrente,Injeção direta,Turbocompressor,,8 em V,N63B44TU,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,14 kg/cv","28,1 kg/kgfm","102,4 cv/litro",450 cv,"10,5:1",,,"15,1 kgfm/litro","66,3 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,,Traseira,1479 mm,1612 mm,1640 mm,690 kg,5238 mm,3210 mm,1902 mm,1865 kg,515 litros,2100 kg,750 kg,78 litros,98 mm,Disco ventilado,Disco ventilado,"2,39 m²","0,621 m²","0,26",,Eletro-hidráulica,"12,5 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",819 km,554 km,"10,5 km/l","7,1 km/l",135 mm,,5500 rpm,1800 rpm,549 cm³,4395 cm³,7000 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
