marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__altura_minima_do_solo,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__quantidade_de_marchas,geral__diametro_minimo_de_giro,geral__potencia,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__reboque_com_freio,geral__cilindrada_unitaria,geral__deslocamento,geral__reboque_sem_freio,geral__acionam_do_comando,geral__viscosidade_do_oleo,geral__variacao_do_comando,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__codigo_do_cambio,geral__estepe,geral__tuchos,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__portamalas_8_lugares,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__rotacao_maxima,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__autonomia,geral__capacidade_da_bateria,geral__potencia_combinada,geral__potencia_de_recarga,geral__torque_combinado,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__veloc_max_modo_elet,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano
kia,Sportage,sportage,sportage-ex-2-0-at-2012,sportage-ex-2-0-at-2012,https://www.fichacompleta.com.br/carros/kia/sportage-ex-2-0-at-2012,2026-06-18T12:31:08.942638,Kia Sportage EX 2.0 AT 2012,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"9,8 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",650 km,516 km,"11,2 km/l","8,9 km/l",,,Hidráulicos,,,,,,,,,,429 km,348 km,"7,4 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-2012,sportage-lx-2-0-2012,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-2012,2026-06-18T12:31:13.883354,Kia Sportage LX 2.0 2012,"11,8 s",185 km/h,Embreagem monodisco a seco,Manual,6,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"7,9 kg/cv","65,4 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,581 kg,4445 mm,2640 mm,1855 mm,1399 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,6,"9,8 m",,6200 rpm,4700 rpm,,,,,,,,Corrente,,Admissão e escape,"2,59 m²","0,907 m²","0,35","0,35",597 km,493 km,"10,3 km/l","8,5 km/l",,,Hidráulicos,,,,,,178 cv,169 cv,"21,4 kgfm",20 kgfm,400 km,336 km,"6,9 km/l","5,8 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-at-2012,sportage-lx-2-0-at-2012,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-at-2012,2026-06-18T12:31:17.106502,Kia Sportage LX 2.0 AT 2012,"12,2 s",184 km/h,Conversor de torque,Automático,6,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,6,"9,8 m",,6200 rpm,4700 rpm,,,,,,,,Corrente,,Admissão e escape,"2,59 m²","0,907 m²","0,35","0,35",650 km,516 km,"11,2 km/l","8,9 km/l",,,Hidráulicos,,,,,,178 cv,169 cv,"21,4 kgfm",20 kgfm,429 km,348 km,"7,4 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-ex-2-0-at-2013,sportage-ex-2-0-at-2013,https://www.fichacompleta.com.br/carros/kia/sportage-ex-2-0-at-2013,2026-06-18T12:31:21.489158,Kia Sportage EX 2.0 AT 2013,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"9,8 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",650 km,516 km,"11,2 km/l","8,9 km/l",,,Hidráulicos,,,,,,,,,,429 km,348 km,"7,4 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-2013,sportage-lx-2-0-2013,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-2013,2026-06-18T12:31:26.177775,Kia Sportage LX 2.0 2013,"11,8 s",185 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"7,9 kg/cv","65,4 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,581 kg,4445 mm,2640 mm,1855 mm,1399 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"9,8 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",597 km,493 km,"10,3 km/l","8,5 km/l",,,Hidráulicos,,,,,,,,,,400 km,336 km,"6,9 km/l","5,8 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-4x4-at-2013,sportage-lx-2-0-4x4-at-2013,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-4x4-at-2013,2026-06-18T12:31:30.161558,Kia Sportage LX 2.0 4x4 AT 2013,"12,3 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"9,8 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",638 km,505 km,11 km/l,"8,7 km/l",,,Hidráulicos,,,,,,,,,,418 km,336 km,"7,2 km/l","5,8 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-at-2013,sportage-lx-2-0-at-2013,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-at-2013,2026-06-18T12:31:35.083349,Kia Sportage LX 2.0 AT 2013,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"9,8 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",650 km,516 km,"11,2 km/l","8,9 km/l",,,Hidráulicos,,,,,,,,,,429 km,348 km,"7,4 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-ex-2-0-at-2014,sportage-ex-2-0-at-2014,https://www.fichacompleta.com.br/carros/kia/sportage-ex-2-0-at-2014,2026-06-18T12:31:59.090952,Kia Sportage EX 2.0 AT 2014,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"9,8 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",650 km,516 km,"11,2 km/l","8,9 km/l",,,Hidráulicos,,,,,,,,,,429 km,348 km,"7,4 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-2014,sportage-lx-2-0-2014,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-2014,2026-06-18T12:32:03.610166,Kia Sportage LX 2.0 2014,"11,8 s",185 km/h,Embreagem monodisco a seco,Manual,6,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"7,9 kg/cv","65,4 kg/kgfm","89,0 cv/litro",,"12,5:1",6200 rpm,4700 rpm,"10,7 kgfm/litro",,4,1645 mm,172 mm,1572 mm,1574 mm,581 kg,4445 mm,2640 mm,1855 mm,1399 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,Corrente,,Admissão e escape,"2,59 m²","0,907 m²","0,35",,597 km,493 km,"10,3 km/l","8,5 km/l",,,Hidráulicos,,,,,,178 cv,169 cv,"21,4 kgfm",20 kgfm,400 km,336 km,"6,9 km/l","5,8 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-4x4-at-2014,sportage-lx-2-0-4x4-at-2014,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-4x4-at-2014,2026-06-18T12:32:06.580854,Kia Sportage LX 2.0 4x4 AT 2014,"12,3 s",180 km/h,Conversor de torque,Automático,6,Integral sob demanda,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",,"12,5:1",6200 rpm,4700 rpm,"10,7 kgfm/litro",,4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,Corrente,,Admissão e escape,"2,59 m²","0,907 m²","0,35",,638 km,505 km,11 km/l,"8,7 km/l",A6MF1,,Hidráulicos,,,,,,178 cv,169 cv,"21,4 kgfm",20 kgfm,418 km,336 km,"7,2 km/l","5,8 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-at-2014,sportage-lx-2-0-at-2014,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-at-2014,2026-06-18T12:32:09.544587,Kia Sportage LX 2.0 AT 2014,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","66,2 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,5:1",,,"10,7 kgfm/litro","21,4 kgfm (A) 20 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,58 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"9,8 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",650 km,516 km,"11,2 km/l","8,9 km/l",,,Hidráulicos,,,,,,,,,,429 km,348 km,"7,4 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-ex-2-0-at-2015,sportage-ex-2-0-at-2015,https://www.fichacompleta.com.br/carros/kia/sportage-ex-2-0-at-2015,2026-06-18T12:32:13.314567,Kia Sportage EX 2.0 AT 2015,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"8,0 kg/cv","65,0 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,1:1",,,"10,9 kgfm/litro","21,8 kgfm (A) 20,4 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,55 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,97 mm,81 mm,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",622 km,501 km,"11,3 km/l","9,1 km/l",,,Hidráulicos,,,,,,,,,,424 km,347 km,"7,7 km/l","6,3 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-4x4-at-2015,sportage-lx-2-0-4x4-at-2015,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-4x4-at-2015,2026-06-18T12:32:16.936287,Kia Sportage LX 2.0 4x4 AT 2015,"12,5 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"8,4 kg/cv","68,5 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,1:1",,,"10,9 kgfm/litro","21,8 kgfm (A) 20,4 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,537 kg,4445 mm,2640 mm,1855 mm,1493 kg,564 litros,55 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,97 mm,81 mm,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",616 km,495 km,"11,2 km/l",9 km/l,,,Hidráulicos,,,,,,,,,,418 km,341 km,"7,6 km/l","6,2 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-at-2015,sportage-lx-2-0-at-2015,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-at-2015,2026-06-18T12:32:19.912025,Kia Sportage LX 2.0 AT 2015,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","65,0 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,1:1",,,"10,9 kgfm/litro","21,8 kgfm (A) 20,4 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,55 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",622 km,501 km,"11,3 km/l","9,1 km/l",,,Hidráulicos,,,,,,,,,,424 km,347 km,"7,7 km/l","6,3 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-ex-2-0-at-2016,sportage-ex-2-0-at-2016,https://www.fichacompleta.com.br/carros/kia/sportage-ex-2-0-at-2016,2026-06-18T12:32:24.253488,Kia Sportage EX 2.0 AT 2016,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","65,0 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,1:1",,,"10,9 kgfm/litro","21,8 kgfm (A) 20,4 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,55 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",622 km,501 km,"11,3 km/l","9,1 km/l",,,Hidráulicos,,,,,,,,,,424 km,347 km,"7,7 km/l","6,3 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-4x4-at-2016,sportage-lx-2-0-4x4-at-2016,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-4x4-at-2016,2026-06-18T12:32:28.670205,Kia Sportage LX 2.0 4x4 AT 2016,"12,5 s",180 km/h,Conversor de torque,Automático,,Integral sob demanda,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"8,4 kg/cv","68,5 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,1:1",,,"10,9 kgfm/litro","21,8 kgfm (A) 20,4 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,537 kg,4445 mm,2640 mm,1855 mm,1493 kg,564 litros,55 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,97 mm,81 mm,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",616 km,495 km,"11,2 km/l",9 km/l,,,Hidráulicos,,,,,,,,,,418 km,341 km,"7,6 km/l","6,2 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-at-2016,sportage-lx-2-0-at-2016,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-at-2016,2026-06-18T12:32:32.430425,Kia Sportage LX 2.0 AT 2016,"12,2 s",184 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"8,0 kg/cv","65,0 kg/kgfm","89,0 cv/litro",178 cv (A) 169 cv (G) a 6200 rpm,"12,1:1",,,"10,9 kgfm/litro","21,8 kgfm (A) 20,4 kgfm (G) a 4700 rpm",4,1645 mm,172 mm,1572 mm,1574 mm,563 kg,4445 mm,2640 mm,1855 mm,1417 kg,564 litros,55 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,,,,,,,,,Admissão e escape,"2,59 m²","0,907 m²",,"0,35",622 km,501 km,"11,3 km/l","9,1 km/l",,,Hidráulicos,,,,,,,,,,424 km,347 km,"7,7 km/l","6,3 km/l",6500 rpm,,,,,,,,,,,,"17,7 graus","28,1 graus","28,2 graus",,,,,
kia,Sportage,sportage,sportage-ex-2-0-at-2017,sportage-ex-2-0-at-2017,https://www.fichacompleta.com.br/carros/kia/sportage-ex-2-0-at-2017,2026-06-18T12:32:36.571095,Kia Sportage EX 2.0 AT 2017,11 s,175 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"9,4 kg/cv","77,7 kg/kgfm","83,5 cv/litro",167 cv (A) 156 cv (G) a 6200 rpm,12:1,,,"10,1 kgfm/litro","20,2 kgfm (A) 18,8 kgfm (G) a 4700 rpm",4,1655 mm,182 mm,1612 mm,1625 mm,480 kg,4480 mm,2670 mm,1855 mm,1570 kg,503 litros,62 litros,110 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,,,,,,,,,Admissão e escape,"2,61 m²","0,861 m²",,"0,33",682 km,539 km,11 km/l,"8,7 km/l",,,Hidráulicos,,,,,,,,,,465 km,372 km,"7,5 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"19,5 graus","17,5 graus","24,6 graus",,,,,
kia,Sportage,sportage,sportage-lx-2-0-at-2017,sportage-lx-2-0-at-2017,https://www.fichacompleta.com.br/carros/kia/sportage-lx-2-0-at-2017,2026-06-18T12:32:40.869389,Kia Sportage LX 2.0 AT 2017,11 s,175 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"9,4 kg/cv","77,7 kg/kgfm","83,5 cv/litro",167 cv (A) 156 cv (G) a 6200 rpm,12:1,,,"10,1 kgfm/litro","20,2 kgfm (A) 18,8 kgfm (G) a 4700 rpm",4,1655 mm,182 mm,1612 mm,1625 mm,480 kg,4480 mm,2670 mm,1855 mm,1570 kg,503 litros,62 litros,135 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,,,,,,,,,Admissão e escape,"2,61 m²","0,861 m²",,"0,33",682 km,539 km,11 km/l,"8,7 km/l",,,Hidráulicos,,,,,,,,,,465 km,372 km,"7,5 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"19,5 graus","17,5 graus","24,6 graus",,,,,
kia,Sportage,sportage,sportage-ex-2-0-at-2018,sportage-ex-2-0-at-2018,https://www.fichacompleta.com.br/carros/kia/sportage-ex-2-0-at-2018,2026-06-18T12:32:45.497449,Kia Sportage EX 2.0 AT 2018,11 s,175 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Nu,"Duplo no cabeçote, corrente",97 mm,81 mm,Transversal,Dianteiro,"9,4 kg/cv","77,7 kg/kgfm","83,5 cv/litro",167 cv (A) 156 cv (G) a 6200 rpm,12:1,,,"10,1 kgfm/litro","20,2 kgfm (A) 18,8 kgfm (G) a 4700 rpm",4,1655 mm,182 mm,1612 mm,1625 mm,480 kg,4480 mm,2670 mm,1855 mm,1570 kg,503 litros,62 litros,110 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,6,"10,6 m",,,,,,,,,,,,,Admissão e escape,"2,61 m²","0,861 m²",,"0,33",682 km,539 km,11 km/l,"8,7 km/l",,,Hidráulicos,,,,,,,,,,465 km,372 km,"7,5 km/l",6 km/l,6500 rpm,,,,,,,,,,,,"19,5 graus","17,5 graus","24,6 graus",,,,,
