marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__torque_especifico,geral__torque_maximo,geral__tuchos,geral__valvulas_por_cilindro,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__acionam_do_comando,geral__cilindrada_unitaria,geral__deslocamento,geral__regime_potencia_max,geral__regime_torque_max,geral__viscosidade_do_oleo,geral__marchas,geral__bitola_dianteira,geral__bitola_traseira,geral__cacamba,geral__diametro_de_giro,geral__potencia,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__rotacao_maxima,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coeficiente_de_arrasto_cx,geral__coef_de_arrasto_cx,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__variacao_do_comando,geral__estepe,geral__autonomia,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__reboque_sem_freio,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__reboque_com_freio,geral__travessia_de_agua,geral__inclinacao_lateral_max,geral__rampa_maxima
fiat,Strada,strada,strada-adventure-1-8-ce-2010,strada-adventure-1-8-ce-2010,https://www.fichacompleta.com.br/carros/fiat/strada-adventure-1-8-ce-2010,2026-06-15T14:05:32.076166,Fiat Strada Adventure 1.8 CE 2010,"11,1 s",175 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","88,2 mm","80,5 mm",Transversal,Dianteiro,"10,2 kg/cv","62,7 kg/kgfm","63,5 cv/litro",114 cv (A) 112 cv (G) a 5500 rpm,"10,5:1","10,3 kgfm/litro","18,5 kgfm (A) 17,8 kgfm (G) a 2800 rpm",,2,1648 mm,685 kg,4457 mm,2753 mm,1740 mm,1160 kg,830 litros,58 litros,144 mm,Disco ventilado,Tambor,Hidráulica,"11,3 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,638 km,510 km,11 km/l,"8,8 km/l",200 mm,,,,,,,,1469 mm,1430 mm,,,,,,,447 km,360 km,"7,7 km/l","6,2 km/l",,,,,,,,,,,,,205/70 R15,,,,400 kg,,26 graus,31 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-trekking-1-4-ce-2010,strada-trekking-1-4-ce-2010,https://www.fichacompleta.com.br/carros/fiat/strada-trekking-1-4-ce-2010,2026-06-15T14:05:35.190884,Fiat Strada Trekking 1.4 CE 2010,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"12,5 kg/cv","85,7 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1559 mm,685 kg,4409 mm,2718 mm,1664 mm,1071 kg,800 litros,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,"10,7 m","Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",165 mm,Correia dentada,,,,,,5,1425 mm,1390 mm,800 litros,"10,7 m",,5750 rpm,3500 rpm,,441 km,406 km,"7,6 km/l",7 km/l,,,,,,,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,175/70 R14,,,,400 kg,16 graus,24 graus,28 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-trekking-1-4-cs-2010,strada-trekking-1-4-cs-2010,https://www.fichacompleta.com.br/carros/fiat/strada-trekking-1-4-cs-2010,2026-06-15T14:05:37.671944,Fiat Strada Trekking 1.4 CS 2010,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"12,2 kg/cv","84,1 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1525 mm,705 kg,4409 mm,2718 mm,1664 mm,1051 kg,,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,812 km,539 km,14 km/l,"9,3 km/l",165 mm,Correia dentada,,,5750 rpm,3500 rpm,,5,1425 mm,1390 mm,1100 litros,"10,7 m",,,,,539 km,418 km,"9,3 km/l","7,2 km/l",,,,,,,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,175/70 R14,,,,400 kg,,24 graus,28 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-trekking-1-8-ce-2010,strada-trekking-1-8-ce-2010,https://www.fichacompleta.com.br/carros/fiat/strada-trekking-1-8-ce-2010,2026-06-15T14:05:41.586195,Fiat Strada Trekking 1.8 CE 2010,"11,1 s",175 km/h,Embreagem monodisco a seco,Manual,C510,,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,Único no cabeçote,"88,2 mm","80,5 mm",Transversal,Dianteiro,"10,2 kg/cv","62,7 kg/kgfm","63,5 cv/litro",,"10,5:1","10,3 kgfm/litro",,,2,1648 mm,685 kg,4457 mm,2753 mm,1740 mm,1160 kg,,58 litros,140 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,638 km,510 km,11 km/l,"8,8 km/l",200 mm,Correia dentada,,,5500 rpm,2800 rpm,,5,1469 mm,1430 mm,830 litros,"11,3 m",,,,,447 km,360 km,"7,7 km/l","6,2 km/l",,,,,,,,114 cv,112 cv,"18,5 kgfm","17,8 kgfm",,175/80 R14,,,,400 kg,,26 graus,31 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-trekking-1-8-cs-2010,strada-trekking-1-8-cs-2010,https://www.fichacompleta.com.br/carros/fiat/strada-trekking-1-8-cs-2010,2026-06-15T14:05:45.299505,Fiat Strada Trekking 1.8 CS 2010,"11,8 s",175 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","88,2 mm","80,5 mm",Transversal,Dianteiro,"9,5 kg/cv","58,4 kg/kgfm","63,5 cv/litro",114 cv (A) 112 cv (G) a 5500 rpm,"10,5:1","10,3 kgfm/litro","18,5 kgfm (A) 17,8 kgfm (G) a 2800 rpm",,2,1525 mm,705 kg,4409 mm,2718 mm,1664 mm,1080 kg,1100 litros,58 litros,140 mm,Disco ventilado,Tambor,Hidráulica,"10,7 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,632 km,493 km,"10,9 km/l","8,5 km/l",165 mm,,,,,,,,1425 mm,1390 mm,,,,,,,435 km,342 km,"7,5 km/l","5,9 km/l",,,,,,,,,,,,,175/80 R14,,,,400 kg,,24 graus,28 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-working-1-4-cd-2010,strada-working-1-4-cd-2010,https://www.fichacompleta.com.br/carros/fiat/strada-working-1-4-cd-2010,2026-06-15T14:05:49.390421,Fiat Strada Working 1.4 CD 2010,"13,2 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"12,8 kg/cv","88,0 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1580 mm,650 kg,4409 mm,2718 mm,1664 mm,1100 kg,580 litros,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,"10,7 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",182 mm,,,,,,,,1425 mm,1390 mm,,,,,,,441 km,365 km,"7,6 km/l","6,3 km/l",,,,,,,,,,,,,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-working-1-4-ce-2010,strada-working-1-4-ce-2010,https://www.fichacompleta.com.br/carros/fiat/strada-working-1-4-ce-2010,2026-06-15T14:05:54.145017,Fiat Strada Working 1.4 CE 2010,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"12,5 kg/cv","86,1 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1559 mm,685 kg,4409 mm,2718 mm,1664 mm,1076 kg,800 litros,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,"10,7 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",175 mm,,,,,,,,1425 mm,1390 mm,,,,,,,441 km,365 km,"7,6 km/l","6,3 km/l",,,,,,,,,,,,,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-working-1-4-cs-2010,strada-working-1-4-cs-2010,https://www.fichacompleta.com.br/carros/fiat/strada-working-1-4-cs-2010,2026-06-15T14:05:58.580400,Fiat Strada Working 1.4 CS 2010,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"12,3 kg/cv","84,5 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1525 mm,705 kg,4409 mm,2718 mm,1664 mm,1056 kg,1100 litros,58 litros,123 mm,Disco ventilado,Tambor,Não assistida,"10,7 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,708 km,597 km,"12,2 km/l","10,3 km/l",175 mm,,,,,,,,1425 mm,1390 mm,,,,,,,487 km,406 km,"8,4 km/l",7 km/l,,,,,,,,,,,,,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-1-4-ce-2011,strada-1-4-ce-2011,https://www.fichacompleta.com.br/carros/fiat/strada-1-4-ce-2011,2026-06-15T14:06:02.921056,Fiat Strada 1.4 CE 2011,"12,4 s",164 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"12,2 kg/cv","84,1 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1559 mm,685 kg,4444 mm,2718 mm,1664 mm,1051 kg,,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",,Correia dentada,,,5750 rpm,3500 rpm,,5,1425 mm,1390 mm,800 litros,11 m,,,,,441 km,365 km,"7,6 km/l","6,3 km/l",,,,,,,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-1-4-cs-2011,strada-1-4-cs-2011,https://www.fichacompleta.com.br/carros/fiat/strada-1-4-cs-2011,2026-06-15T14:06:06.373461,Fiat Strada 1.4 CS 2011,"12,4 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"12,0 kg/cv","82,5 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1525 mm,705 kg,4444 mm,2718 mm,1664 mm,1031 kg,1100 litros,58 litros,123 mm,Disco ventilado,Tambor,Não assistida,11 m,"Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,812 km,539 km,14 km/l,"9,3 km/l",165 mm,,,,,,,,1425 mm,1390 mm,,,,,,,539 km,418 km,"9,3 km/l","7,2 km/l",,,,,,,,,,,,,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-adventure-1-8-16v-cd-2011,strada-adventure-1-8-16v-cd-2011,https://www.fichacompleta.com.br/carros/fiat/strada-adventure-1-8-16v-cd-2011,2026-06-15T14:06:09.033063,Fiat Strada Adventure 1.8 16V CD 2011,"10,3 s",179 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,"Único no cabeçote, corrente","85,8 mm","80,5 mm",Transversal,Dianteiro,"9,1 kg/cv","63,7 kg/kgfm","75,6 cv/litro",132 cv (A) 130 cv (G) a 5250 rpm,"11,2:1","10,8 kgfm/litro","18,9 kgfm (A) 18,4 kgfm (G) a 4500 rpm",Hidráulicos,4,1631 mm,650 kg,4471 mm,2753 mm,1740 mm,1203 kg,580 litros,58 litros,144 mm,Disco ventilado,Tambor,Hidráulica,"11,3 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,644 km,568 km,"11,1 km/l","9,8 km/l",200 mm,,,,,,,,1469 mm,1430 mm,,,,,,,435 km,389 km,"7,5 km/l","6,7 km/l",,,,,,,,,,,,,205/70 R15,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-adventure-1-8-16v-ce-2011,strada-adventure-1-8-16v-ce-2011,https://www.fichacompleta.com.br/carros/fiat/strada-adventure-1-8-16v-ce-2011,2026-06-15T14:06:13.081165,Fiat Strada Adventure 1.8 16V CE 2011,"10,3 s",179 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,"Único no cabeçote, corrente","85,8 mm","80,5 mm",Transversal,Dianteiro,"8,9 kg/cv","62,1 kg/kgfm","75,6 cv/litro",132 cv (A) 130 cv (G) a 5250 rpm,"11,2:1","10,8 kgfm/litro","18,9 kgfm (A) 18,4 kgfm (G) a 4500 rpm",Hidráulicos,4,1648 mm,685 kg,4471 mm,2753 mm,1740 mm,1173 kg,910 litros,58 litros,144 mm,Disco ventilado,Tambor,Hidráulica,"11,3 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,644 km,568 km,"11,1 km/l","9,8 km/l",200 mm,,,,,,,,1469 mm,1430 mm,,,,,,,435 km,389 km,"7,5 km/l","6,7 km/l",,,,,,,,,,,,,205/70 R15,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-sporting-1-8-16v-ce-2011,strada-sporting-1-8-16v-ce-2011,https://www.fichacompleta.com.br/carros/fiat/strada-sporting-1-8-16v-ce-2011,2026-06-15T14:06:16.272220,Fiat Strada Sporting 1.8 16V CE 2011,10 s,184 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,Único no cabeçote,"85,8 mm","80,5 mm",Transversal,Dianteiro,"8,6 kg/cv","60,2 kg/kgfm","75,6 cv/litro",132 cv (A) 130 cv (G) a 5250 rpm,"11,2:1","10,8 kgfm/litro","18,9 kgfm (A) 18,4 kgfm (G) a 4500 rpm",Hidráulicos,4,1570 mm,685 kg,4410 mm,2720 mm,1660 mm,1138 kg,800 litros,58 litros,102 mm,Disco ventilado,Tambor,Hidráulica,"11,3 m","Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,702 km,615 km,"12,1 km/l","10,6 km/l",,Corrente,,,,,,5,1425 mm,1390 mm,800 litros,"11,3 m",,5250 rpm,4500 rpm,,505 km,429 km,"8,7 km/l","7,4 km/l",,,,,,,,132 cv,130 cv,"18,9 kgfm","18,4 kgfm",,185/55 R16,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-trekking-1-4-ce-2011,strada-trekking-1-4-ce-2011,https://www.fichacompleta.com.br/carros/fiat/strada-trekking-1-4-ce-2011,2026-06-15T14:06:19.441114,Fiat Strada Trekking 1.4 CE 2011,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"12,5 kg/cv","85,7 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1559 mm,685 kg,4409 mm,2718 mm,1664 mm,1071 kg,,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",165 mm,Correia dentada,,,5750 rpm,3500 rpm,,5,1425 mm,1390 mm,800 litros,"10,7 m",,,,,441 km,406 km,"7,6 km/l",7 km/l,,,,,,,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,175/70 R14,,,,400 kg,16 graus,24 graus,28 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-trekking-1-4-cs-2011,strada-trekking-1-4-cs-2011,https://www.fichacompleta.com.br/carros/fiat/strada-trekking-1-4-cs-2011,2026-06-15T14:06:22.959575,Fiat Strada Trekking 1.4 CS 2011,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"12,2 kg/cv","84,1 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1525 mm,705 kg,4409 mm,2718 mm,1664 mm,1051 kg,,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,812 km,539 km,14 km/l,"9,3 km/l",165 mm,Correia dentada,,,5750 rpm,3500 rpm,,5,1425 mm,1390 mm,1100 litros,"10,7 m",,,,,539 km,418 km,"9,3 km/l","7,2 km/l",,,,,,,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,175/70 R14,,,,400 kg,,24 graus,28 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-trekking-1-8-cs-2011,strada-trekking-1-8-cs-2011,https://www.fichacompleta.com.br/carros/fiat/strada-trekking-1-8-cs-2011,2026-06-15T14:06:25.797140,Fiat Strada Trekking 1.8 CS 2011,"11,8 s",175 km/h,Embreagem monodisco a seco,Manual,C510,,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,Único no cabeçote,"88,2 mm","80,5 mm",Transversal,Dianteiro,"9,5 kg/cv","58,4 kg/kgfm","63,5 cv/litro",,"10,5:1","10,3 kgfm/litro",,,2,1525 mm,705 kg,4409 mm,2718 mm,1664 mm,1080 kg,,58 litros,140 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,632 km,493 km,"10,9 km/l","8,5 km/l",165 mm,Correia dentada,,,5500 rpm,2800 rpm,,5,1425 mm,1390 mm,1100 litros,"10,7 m",,,,,435 km,342 km,"7,5 km/l","5,9 km/l",,,,,,,,114 cv,112 cv,"18,5 kgfm","17,8 kgfm",,175/80 R14,,,,400 kg,,24 graus,28 graus,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-working-1-4-cd-2011,strada-working-1-4-cd-2011,https://www.fichacompleta.com.br/carros/fiat/strada-working-1-4-cd-2011,2026-06-15T14:06:28.301439,Fiat Strada Working 1.4 CD 2011,"13,2 s",164 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"12,8 kg/cv","88,0 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1580 mm,650 kg,4409 mm,2718 mm,1664 mm,1100 kg,,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",182 mm,Correia dentada,,,5750 rpm,3500 rpm,,5,1425 mm,1390 mm,580 litros,"10,7 m",,,,,441 km,365 km,"7,6 km/l","6,3 km/l",,,,,,,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-working-1-4-ce-2011,strada-working-1-4-ce-2011,https://www.fichacompleta.com.br/carros/fiat/strada-working-1-4-ce-2011,2026-06-15T14:06:31.413469,Fiat Strada Working 1.4 CE 2011,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"12,5 kg/cv","86,1 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1559 mm,685 kg,4409 mm,2718 mm,1664 mm,1076 kg,,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",175 mm,Correia dentada,,,5750 rpm,3500 rpm,,5,1425 mm,1390 mm,800 litros,"10,7 m",,,,,441 km,365 km,"7,6 km/l","6,3 km/l",,,,,,,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-working-1-4-cs-2011,strada-working-1-4-cs-2011,https://www.fichacompleta.com.br/carros/fiat/strada-working-1-4-cs-2011,2026-06-15T14:06:34.319248,Fiat Strada Working 1.4 CS 2011,"12,5 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"12,3 kg/cv","84,5 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1525 mm,705 kg,4409 mm,2718 mm,1664 mm,1056 kg,1100 litros,58 litros,123 mm,Disco ventilado,Tambor,Não assistida,"10,7 m","Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,708 km,597 km,"12,2 km/l","10,3 km/l",175 mm,,,,,,,,1425 mm,1390 mm,,,,,,,487 km,406 km,"8,4 km/l",7 km/l,,,,,,,,,,,,,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-1-4-ce-2012,strada-1-4-ce-2012,https://www.fichacompleta.com.br/carros/fiat/strada-1-4-ce-2012,2026-06-15T14:06:39.160468,Fiat Strada 1.4 CE 2012,"12,4 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"12,2 kg/cv","84,1 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1559 mm,685 kg,4444 mm,2718 mm,1664 mm,1051 kg,800 litros,58 litros,123 mm,Disco ventilado,Tambor,Hidráulica,11 m,"Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,650 km,597 km,"11,2 km/l","10,3 km/l",,,,,,,,,1425 mm,1390 mm,,,,,,,441 km,365 km,"7,6 km/l","6,3 km/l",,,,,,,,,,,,,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-1-4-cs-2012,strada-1-4-cs-2012,https://www.fichacompleta.com.br/carros/fiat/strada-1-4-cs-2012,2026-06-15T14:06:41.674068,Fiat Strada 1.4 CS 2012,"12,4 s",164 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"12,0 kg/cv","82,5 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1525 mm,705 kg,4444 mm,2718 mm,1664 mm,1031 kg,1100 litros,58 litros,123 mm,Disco ventilado,Tambor,Não assistida,11 m,"Independente, McPherson",Mola parabólica de lâmina única,Eixo rígido,812 km,539 km,14 km/l,"9,3 km/l",165 mm,,,,,,,,1425 mm,1390 mm,,,,,,,539 km,418 km,"9,3 km/l","7,2 km/l",,,,,,,,,,,,,175/70 R14,,,,400 kg,,,,,,,,,,,,,,,,,,,
fiat,Strada,strada,strada-adventure-1-8-16v-cd-2012,strada-adventure-1-8-16v-cd-2012,https://www.fichacompleta.com.br/carros/fiat/strada-adventure-1-8-16v-cd-2012,2026-06-15T14:06:44.169019,Fiat Strada Adventure 1.8 16V CD 2012,"10,3 s",179 km/h,Embreagem monodisco a seco,Manual,C510,,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,Único no cabeçote,"85,8 mm","80,5 mm",Transversal,Dianteiro,"9,1 kg/cv","63,7 kg/kgfm","75,6 cv/litro",,"11,2:1","10,8 kgfm/litro",,Hidráulicos,4,1631 mm,650 kg,4471 mm,2753 mm,1740 mm,1203 kg,,58 litros,144 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola parabólica de lâmina única,Eixo rígido,644 km,568 km,"11,1 km/l","9,8 km/l",200 mm,Corrente,,,5250 rpm,4500 rpm,,5,1469 mm,1430 mm,580 litros,"11,3 m",,,,,435 km,389 km,"7,5 km/l","6,7 km/l",,,,,,,,132 cv,130 cv,"18,9 kgfm","18,4 kgfm",,205/70 R15,,,,400 kg,,,,,,,,,,,,,,,,,,,
