marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_maxima,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia,geral__torque,geral__regime_potencia_max,geral__regime_torque_max,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coeficiente_de_arrasto_cx,geral__carga_util,geral__acionam_do_comando,geral__variacao_do_comando,geral__altura_minima_do_solo,geral__coef_de_arrasto_cx,geral__estepe,geral__tuchos,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__cilindrada_unitaria,geral__deslocamento,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__reboque_com_freio,geral__reboque_sem_freio,geral__angulo_central,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__inclinacao_lateral_maxima,geral__rampa_maxima,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__capacidade_da_bateria,geral__potencia_combinada,geral__torque_combinado,geral__inclinacao_lateral_max,geral__veloc_max_modo_elet,geral__autonomia,geral__consumo_eletrico,geral__portamalas_8_lugares
hyundai,Hb20x,hb20x,hb20x-vision-1-6-at-2021,hb20x-vision-1-6-at-2021,https://www.fichacompleta.com.br/carros/hyundai/hb20x-vision-1-6-at-2021,2026-06-15T15:16:19.236085,Hyundai Hb20x Vision 1.6 AT 2021,"10,9 s",186 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"8,4 kg/cv","66,5 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1540 mm,,,3970 mm,2530 mm,1740 mm,1098 kg,300 litros,50 litros,117 mm,Disco ventilado,Tambor,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,645 km,545 km,"12,9 km/l","10,9 km/l",,,6000 rpm,4500 rpm,,,,,,422 kg,Corrente,Admissão e escape,211 mm,,125/80 R15,Mecânicos,,,460 km,385 km,"9,2 km/l","7,7 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,,,,,,,,400 kg,400 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Hb20x,hb20x,hb20x-diamond-1-6-at-2022,hb20x-diamond-1-6-at-2022,https://www.fichacompleta.com.br/carros/hyundai/hb20x-diamond-1-6-at-2022,2026-06-15T15:16:23.840490,Hyundai Hb20x Diamond 1.6 AT 2022,"10,9 s",186 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,"Duplo no cabeçote, corrente","85,4 mm",77 mm,Transversal,Dianteiro,"8,4 kg/cv","66,5 kg/kgfm","81,7 cv/litro",130 cv (A) 123 cv (G) a 6000 rpm,11:1,,,,"10,4 kgfm/litro","16,5 kgfm (A) 16 kgfm (G) a 4500 rpm",4,1540 mm,,,3970 mm,2530 mm,1740 mm,1098 kg,300 litros,50 litros,117 mm,Disco ventilado,Tambor,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,665 km,585 km,"13,3 km/l","11,7 km/l",,,,,,,,,,422 kg,,Admissão e escape,211 mm,,125/80 R15,Mecânicos,,,465 km,405 km,"9,3 km/l","8,1 km/l",,,,,,,,,,,,400 kg,400 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Hb20x,hb20x,hb20x-diamond-plus-1-6-at-2022,hb20x-diamond-plus-1-6-at-2022,https://www.fichacompleta.com.br/carros/hyundai/hb20x-diamond-plus-1-6-at-2022,2026-06-15T15:16:26.516489,Hyundai Hb20x Diamond Plus 1.6 AT 2022,"10,9 s",186 km/h,Conversor de torque,Automático,,,6,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,"Duplo no cabeçote, corrente","85,4 mm",77 mm,Transversal,Dianteiro,"8,4 kg/cv","66,5 kg/kgfm","81,7 cv/litro",130 cv (A) 123 cv (G) a 6000 rpm,11:1,,,,"10,4 kgfm/litro","16,5 kgfm (A) 16 kgfm (G) a 4500 rpm",4,1540 mm,,,3970 mm,2530 mm,1740 mm,1098 kg,300 litros,50 litros,117 mm,Disco ventilado,Tambor,Elétrica,,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,665 km,585 km,"13,3 km/l","11,7 km/l",,,,,,,,,,422 kg,,Admissão e escape,211 mm,,125/80 R15,Mecânicos,,,465 km,405 km,"9,3 km/l","8,1 km/l",,,,,,,,,,,,400 kg,400 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Hb20x,hb20x,hb20x-evolution-1-6-at-2022,hb20x-evolution-1-6-at-2022,https://www.fichacompleta.com.br/carros/hyundai/hb20x-evolution-1-6-at-2022,2026-06-15T15:16:29.143644,Hyundai Hb20x Evolution 1.6 AT 2022,"10,9 s",186 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"8,4 kg/cv","66,5 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1540 mm,,,3970 mm,2530 mm,1740 mm,1098 kg,300 litros,50 litros,117 mm,Disco ventilado,Tambor,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,645 km,545 km,"12,9 km/l","10,9 km/l",,,6000 rpm,4500 rpm,,,,,,422 kg,Corrente,Admissão e escape,211 mm,,125/80 R15,Mecânicos,,,460 km,385 km,"9,2 km/l","7,7 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,,,,,,,,400 kg,400 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Hb20x,hb20x,hb20x-evolution-bluelink-1-6-at-2022,hb20x-evolution-bluelink-1-6-at-2022,https://www.fichacompleta.com.br/carros/hyundai/hb20x-evolution-bluelink-1-6-at-2022,2026-06-15T15:16:31.907405,Hyundai Hb20x Evolution Bluelink 1.6 AT 2022,"10,9 s",186 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"8,45 kg/cv","66,5 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1540 mm,,,3970 mm,2530 mm,1740 mm,1098 kg,300 litros,50 litros,117 mm,Disco ventilado,Tambor,Elétrica,"10,4 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,645 km,545 km,"12,9 km/l","10,9 km/l",,,6000 rpm,4500 rpm,,,,,,422 kg,Corrente,Admissão e escape,211 mm,,125/80 R15,Mecânicos,,,460 km,385 km,"9,2 km/l","7,7 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,398 cm³,1591 cm³,,,,,,400 kg,400 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Hb20x,hb20x,hb20x-vision-1-6-2022,hb20x-vision-1-6-2022,https://www.fichacompleta.com.br/carros/hyundai/hb20x-vision-1-6-2022,2026-06-15T15:16:34.732097,Hyundai Hb20x Vision 1.6 2022,"9,7 s",185 km/h,Embreagem monodisco a seco,Manual,,6,,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"8,1 kg/cv","63,9 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1540 mm,,,3970 mm,2530 mm,1740 mm,1055 kg,300 litros,50 litros,117 mm,Disco ventilado,Tambor,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,695 km,590 km,"13,9 km/l","11,8 km/l",,,6000 rpm,4500 rpm,,,,,,425 kg,Corrente,Admissão e escape,211 mm,,125/80 R15,Mecânicos,,,480 km,415 km,"9,6 km/l","8,3 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,,,,,,,,400 kg,400 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Hb20x,hb20x,hb20x-vision-1-6-at-2022,hb20x-vision-1-6-at-2022,https://www.fichacompleta.com.br/carros/hyundai/hb20x-vision-1-6-at-2022,2026-06-15T15:16:38.711930,Hyundai Hb20x Vision 1.6 AT 2022,"10,9 s",186 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,1591 cm³,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"8,4 kg/cv","66,5 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1540 mm,,,3970 mm,2530 mm,1740 mm,1098 kg,300 litros,50 litros,117 mm,Disco ventilado,Tambor,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,645 km,545 km,"12,9 km/l","10,9 km/l",,,6000 rpm,4500 rpm,,,,,,422 kg,Corrente,Admissão e escape,211 mm,,125/80 R15,Mecânicos,,,460 km,385 km,"9,2 km/l","7,7 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,,,,,,,,400 kg,400 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2005,hr-hd-2-5-turbo-2005,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2005,2026-06-15T15:17:04.615279,Hyundai Hr HD 2.5 Turbo 2005,20 s,140 km/h,Embreagem monodisco a seco,Manual,,5,,Traseira,Injeção indireta,Turbocompressor,,4 em linha,D4BH,Único no cabeçote,95 mm,"91,1 mm",Longitudinal,Dianteiro,"16,91 kg/cv","78,1 kg/kgfm","39,2 cv/litro",97 cv,"20,5:1",,,,"8,5 kgfm/litro",21 kgfm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,Disco ventilado,Tambor,Hidráulica,10 m,,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,3800 rpm,2200 rpm,,,,,,1550 kg,Correia dentada,,130 mm,,,,,,,,,,,,,,619 cm³,2477 cm³,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2006,hr-hd-2-5-turbo-2006,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2006,2026-06-15T15:17:29.778002,Hyundai Hr HD 2.5 Turbo 2006,20 s,140 km/h,Embreagem monodisco a seco,Manual,,5,,Traseira,Injeção indireta,Turbocompressor,,4 em linha,D4BH,Único no cabeçote,95 mm,"91,1 mm",Longitudinal,Dianteiro,"16,91 kg/cv","78,1 kg/kgfm","39,2 cv/litro",97 cv,"20,5:1",,,,"8,5 kgfm/litro",21 kgfm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,Disco ventilado,Tambor,Hidráulica,10 m,,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,3800 rpm,2200 rpm,,,,,,1550 kg,Correia dentada,,130 mm,,,,,,,,,,,,,,619 cm³,2477 cm³,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2007,hr-hd-2-5-turbo-2007,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2007,2026-06-15T15:17:33.995720,Hyundai Hr HD 2.5 Turbo 2007,20 s,140 km/h,Embreagem monodisco a seco,Manual,,5,,Traseira,Injeção indireta,Turbocompressor,,4 em linha,D4BH,Único no cabeçote,95 mm,"91,1 mm",Longitudinal,Dianteiro,"16,91 kg/cv","78,1 kg/kgfm","39,2 cv/litro",97 cv,"20,5:1",,,,"8,5 kgfm/litro",21 kgfm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,Disco ventilado,Tambor,Hidráulica,10 m,,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,3800 rpm,2200 rpm,,,,,,1550 kg,Correia dentada,,130 mm,,,,,,,,,,,,,,619 cm³,2477 cm³,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2008,hr-hd-2-5-turbo-2008,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2008,2026-06-15T15:17:38.435829,Hyundai Hr HD 2.5 Turbo 2008,20 s,140 km/h,,Manual,,,5,Traseira,Injeção indireta,Turbocompressor,2500 cm³,4 em linha,,Único no cabeçote,,,Transversal,Dianteiro,"16,9 kg/cv","78,1 kg/kgfm","38,8 cv/litro",97 cv a 3800 rpm,,,,,"8,4 kgfm/litro",21 kgfm a 2200 rpm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,195/70 R15,195/70 R15,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1550 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2009,hr-hd-2-5-turbo-2009,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2009,2026-06-15T15:17:42.643422,Hyundai Hr HD 2.5 Turbo 2009,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,5,Traseira,Injeção indireta,Turbocompressor,2500 cm³,4 em linha,,Único no cabeçote,,,Transversal,Dianteiro,"16,9 kg/cv","78,1 kg/kgfm","38,8 cv/litro",97 cv a 3800 rpm,,,,,"8,4 kgfm/litro",21 kgfm a 2200 rpm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1550 kg,,,130 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2010,hr-hd-2-5-turbo-2010,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2010,2026-06-15T15:17:45.576076,Hyundai Hr HD 2.5 Turbo 2010,20 s,140 km/h,Embreagem monodisco a seco,Manual,,5,,Traseira,Injeção indireta,Turbocompressor,2500 cm³,4 em linha,,Único no cabeçote,,,Longitudinal,Dianteiro,"16,9 kg/cv","78,1 kg/kgfm","38,8 cv/litro",97 cv,,,,,"8,4 kgfm/litro",21 kgfm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,Disco ventilado,Tambor,Hidráulica,10 m,,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,3800 rpm,2200 rpm,,,,,,1550 kg,,,130 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2011,hr-hd-2-5-turbo-2011,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2011,2026-06-15T15:17:48.891168,Hyundai Hr HD 2.5 Turbo 2011,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,5,Traseira,Injeção indireta,Turbocompressor,2500 cm³,4 em linha,,Único no cabeçote,,,Transversal,Dianteiro,"16,9 kg/cv","78,1 kg/kgfm","38,8 cv/litro",97 cv a 3800 rpm,,,,,"8,4 kgfm/litro",21 kgfm a 2200 rpm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1550 kg,,,130 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2012,hr-hd-2-5-turbo-2012,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2012,2026-06-15T15:17:52.034363,Hyundai Hr HD 2.5 Turbo 2012,20 s,140 km/h,Embreagem monodisco a seco,Manual,,5,5,Traseira,Injeção indireta,Turbocompressor,2500 cm³,4 em linha,,Único no cabeçote,,,Longitudinal,Dianteiro,"16,9 kg/cv","78,1 kg/kgfm","38,8 cv/litro",97 cv,,,3800 rpm,2200 rpm,"8,4 kgfm/litro",21 kgfm,2,1965 mm,,,4795 mm,2430 mm,1740 mm,1640 kg,1550 litros,60 litros,137 mm,Disco ventilado,Tambor,Hidráulica,10 m,10 m,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1550 kg,,,130 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660 km,480 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2013,hr-hd-2-5-turbo-2013,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2013,2026-06-15T15:17:55.531751,Hyundai Hr HD 2.5 Turbo 2013,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,6,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,"Duplo no cabeçote, corrente","93,5 mm",82 mm,Transversal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv a 3800 rpm,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm a 1500 rpm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1800 kg,,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2014,hr-hd-2-5-turbo-2014,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2014,2026-06-15T15:17:59.721853,Hyundai Hr HD 2.5 Turbo 2014,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,6,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,"Duplo no cabeçote, corrente","93,5 mm",82 mm,Transversal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv a 3800 rpm,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm a 1500 rpm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1800 kg,,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2015,hr-hd-2-5-turbo-2015,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2015,2026-06-15T15:18:04.308199,Hyundai Hr HD 2.5 Turbo 2015,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,6,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv a 3800 rpm,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm a 1500 rpm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,"93,5 mm",82 mm,,,,1800 kg,,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2016,hr-hd-2-5-turbo-2016,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2016,2026-06-15T15:18:08.447627,Hyundai Hr HD 2.5 Turbo 2016,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,6,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,"Duplo no cabeçote, corrente","93,5 mm",82 mm,Transversal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv a 3800 rpm,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm a 1500 rpm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1800 kg,,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2017,hr-hd-2-5-turbo-2017,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2017,2026-06-15T15:18:12.368813,Hyundai Hr HD 2.5 Turbo 2017,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,6,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,"Duplo no cabeçote, corrente","93,5 mm",82 mm,Transversal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv a 3800 rpm,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm a 1500 rpm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1800 kg,,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2018,hr-hd-2-5-turbo-2018,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2018,2026-06-15T15:18:16.760608,Hyundai Hr HD 2.5 Turbo 2018,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,6,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,"Duplo no cabeçote, corrente","93,5 mm",82 mm,Transversal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv a 3800 rpm,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm a 1500 rpm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1800 kg,,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2019,hr-hd-2-5-turbo-2019,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2019,2026-06-15T15:18:21.413090,Hyundai Hr HD 2.5 Turbo 2019,20 s,140 km/h,Embreagem monodisco a seco,Manual,,,6,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,"Duplo no cabeçote, corrente","93,5 mm",82 mm,Transversal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv a 3800 rpm,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm a 1500 rpm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,,10 m,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,,,,1800 kg,,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2020,hr-hd-2-5-turbo-2020,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2020,2026-06-15T15:18:25.896466,Hyundai Hr HD 2.5 Turbo 2020,20 s,140 km/h,Embreagem monodisco a seco,Manual,,6,,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,Duplo no cabeçote,"93,5 mm",82 mm,Longitudinal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,10 m,,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,3800 rpm,1500 rpm,,,,,,1800 kg,Corrente,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715 km,520 km,11 km/l,8 km/l,,,,,,,,,,
hyundai,Hr,hr,hr-hd-2-5-turbo-2021,hr-hd-2-5-turbo-2021,https://www.fichacompleta.com.br/carros/hyundai/hr-hd-2-5-turbo-2021,2026-06-15T15:18:30.086790,Hyundai Hr HD 2.5 Turbo 2021,20 s,140 km/h,Embreagem monodisco a seco,Manual,,6,,Traseira,Injeção direta,Turbocompressor,2500 cm³,4 em linha,D4CB,Duplo no cabeçote,"93,5 mm",82 mm,Longitudinal,Dianteiro,"12,3 kg/cv","61,5 kg/kgfm","52,0 cv/litro",130 cv,"16,4:1",,,,"10,4 kgfm/litro",26 kgfm,4,1965 mm,1485 mm,1420 mm,4850 mm,2430 mm,1740 mm,1600 kg,1800 litros,65 litros,137 mm,Disco ventilado,Tambor,Hidráulica,10 m,,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,3800 rpm,1500 rpm,,,,,,1800 kg,Corrente,,185 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572 km,585 km,"8,8 km/l",9 km/l,,,,,,,,,,
