marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__tuchos,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__tracao,geral__altura,geral__altura_minima_do_solo,geral__bitola_dianteira,geral__bitola_traseira,geral__cacamba,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__tanque_de_combustivel,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__dianteiros,geral__traseiros,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__quantidade_de_marchas,geral__portamalas,geral__diametro_minimo_de_giro,geral__altura_do_flanco,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__rotacao_maxima,geral__torque_maximo_a,geral__torque_maximo_g,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia,geral__torque,geral__reboque_com_freio,geral__reboque_sem_freio,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rampa_maxima,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__cilindrada_unitaria,geral__deslocamento,geral__estepe,geral__autonomia,geral__capacidade_da_bateria,geral__variacao_do_comando,geral__viscosidade_do_oleo,geral__frenagem_1000_kmh,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_combinada,geral__torque_combinado,geral__angulo_central,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima
chevrolet,Celta,celta,celta-super-1-4-2006,celta-super-1-4-2006,https://www.fichacompleta.com.br/carros/chevrolet/celta-super-1-4-2006,2026-06-14T21:17:23.956975,Chevrolet Celta Super 1.4 2006,"12,3 s",161 km/h,,Injeção multiponto,Natural,1389 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","73,4 mm","77,6 mm",Transversal,Dianteiro,"10,2 kg/cv","73,7 kg/kgfm","61,2 cv/litro",85 cv a 5800 rpm,"9,8:1",,,"8,5 kgfm/litro","11,8 kgfm a 3000 rpm",Hidráulicos,2,Embreagem monodisco a seco,Manual,F15-5 CR,,Dianteira,1429 mm,114 mm,1388 mm,1388 mm,,435 kg,3748 mm,2443 mm,1608 mm,870 kg,46 litros,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,,,,,,,5,260 litros,Não informado,114 mm,,,,,6300 rpm,,,,,,,662 km,386 km,"14,4 km/l","8,4 km/l",,,,,,,,,,,,,,,,,,,175/65 R14,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2007,celta-life-1-0-2007,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2007,2026-06-14T21:17:28.387350,Chevrolet Celta Life 1.0 2007,13 s,157 km/h,Correia dentada,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","97,8 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,880 kg,48 litros,Não assistida,10 m,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",6400 rpm,3200 rpm,5,260 litros,10 m,116 mm,,,70 cv,70 cv,,9 kgfm,"8,8 kgfm",,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2007-flex,celta-life-1-0-2007-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2007-flex,2026-06-14T21:17:32.922536,Chevrolet Celta Life 1.0 2007,13 s,157 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"12,4 kg/cv","96,7 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,870 kg,48 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,5,260 litros,10 m,116 mm,,,,,,,,,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-4-2007,celta-life-1-4-2007,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-4-2007,2026-06-14T21:17:35.657802,Chevrolet Celta Life 1.4 2007,"12,3 s",161 km/h,Correia dentada,Injeção multiponto,Natural,1389 cm³,4 em linha,GM Família I,Único no cabeçote,"73,4 mm","77,6 mm",Transversal,Dianteiro,"9,8 kg/cv","70,7 kg/kgfm","61,2 cv/litro",,"9,8:1",,,"8,5 kgfm/litro",,Hidráulicos,2,Embreagem monodisco a seco,Manual,F15-5 CR,5,Dianteira,1429 mm,114 mm,1388 mm,1388 mm,,450 kg,3748 mm,2443 mm,1608 mm,834 kg,46 litros,Não assistida,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,,,,,5800 rpm,3000 rpm,,260 litros,,116 mm,,,,,6300 rpm,,,,,,,662 km,386 km,"14,4 km/l","8,4 km/l",85 cv,"11,8 kgfm",,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-spirit-1-0-2007,celta-spirit-1-0-2007,https://www.fichacompleta.com.br/carros/chevrolet/celta-spirit-1-0-2007,2026-06-14T21:17:39.085571,Chevrolet Celta Spirit 1.0 2007,13 s,157 km/h,Correia dentada,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","97,8 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,880 kg,48 litros,Não assistida,10 m,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",6400 rpm,3200 rpm,5,260 litros,10 m,116 mm,,,70 cv,70 cv,,9 kgfm,"8,8 kgfm",,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-spirit-1-4-2007,celta-spirit-1-4-2007,https://www.fichacompleta.com.br/carros/chevrolet/celta-spirit-1-4-2007,2026-06-14T21:17:41.590885,Chevrolet Celta Spirit 1.4 2007,"12,3 s",161 km/h,Correia dentada,Injeção multiponto,Natural,1389 cm³,4 em linha,GM Família I,Único no cabeçote,"73,4 mm","77,6 mm",Transversal,Dianteiro,"10,2 kg/cv","73,7 kg/kgfm","61,2 cv/litro",,"9,8:1",,,"8,5 kgfm/litro",,Hidráulicos,2,Embreagem monodisco a seco,Manual,F15-5 CR,5,Dianteira,1429 mm,114 mm,1388 mm,1388 mm,,435 kg,3748 mm,2443 mm,1608 mm,870 kg,46 litros,Hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,,,,,5800 rpm,3000 rpm,,260 litros,,114 mm,,,,,6300 rpm,,,,,,,662 km,386 km,"14,4 km/l","8,4 km/l",85 cv,"11,8 kgfm",,,,,,,,,,,,,,,,,175/65 R14,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-super-1-0-2007,celta-super-1-0-2007,https://www.fichacompleta.com.br/carros/chevrolet/celta-super-1-0-2007,2026-06-14T21:17:45.131098,Chevrolet Celta Super 1.0 2007,13 s,157 km/h,Correia dentada,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","97,8 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,880 kg,48 litros,Não assistida,10 m,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",6400 rpm,3200 rpm,5,260 litros,10 m,114 mm,,,70 cv,70 cv,,9 kgfm,"8,8 kgfm",,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,175/65 R14,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-super-1-0-2007-flex,celta-super-1-0-2007-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-super-1-0-2007-flex,2026-06-14T21:17:48.115448,Chevrolet Celta Super 1.0 2007,13 s,157 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"12,43 kg/cv","96,7 kg/kgfm","70,1 cv/litro",,"12,6:1",6400 rpm,3200 rpm,"9,0 kgfm/litro",,,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,870 kg,48 litros,Não assistida,10 m,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,,260 litros,,114 mm,,,70 cv,70 cv,,9 kgfm,"8,8 kgfm",,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,249 cm³,999 cm³,175/65 R14,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-super-1-4-2007,celta-super-1-4-2007,https://www.fichacompleta.com.br/carros/chevrolet/celta-super-1-4-2007,2026-06-14T21:17:50.514223,Chevrolet Celta Super 1.4 2007,"12,3 s",161 km/h,Correia dentada,Injeção multiponto,Natural,1389 cm³,4 em linha,GM Família I,Único no cabeçote,"73,4 mm","77,6 mm",Transversal,Dianteiro,"10,2 kg/cv","73,7 kg/kgfm","61,2 cv/litro",,"9,8:1",,,"8,5 kgfm/litro",,Hidráulicos,2,Embreagem monodisco a seco,Manual,F15-5 CR,5,Dianteira,1429 mm,114 mm,1388 mm,1388 mm,,435 kg,3748 mm,2443 mm,1608 mm,870 kg,46 litros,Hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,,,,,5800 rpm,3000 rpm,,260 litros,,114 mm,,,,,6300 rpm,,,,,,,662 km,386 km,"14,4 km/l","8,4 km/l",85 cv,"11,8 kgfm",,,,,,,,,,,,,,,,,175/65 R14,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2008,celta-life-1-0-2008,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2008,2026-06-14T21:17:54.005915,Chevrolet Celta Life 1.0 2008,13 s,157 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","97,8 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,880 kg,48 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,5,260 litros,10 m,116 mm,,,,,,,,,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2008-flex,celta-life-1-0-2008-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2008-flex,2026-06-14T21:17:58.397815,Chevrolet Celta Life 1.0 2008,13 s,157 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"12,4 kg/cv","96,7 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,870 kg,48 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,5,260 litros,10 m,116 mm,,,,,,,,,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-spirit-1-0-2008-flex,celta-spirit-1-0-2008-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-spirit-1-0-2008-flex,2026-06-14T21:18:03.238630,Chevrolet Celta Spirit 1.0 2008,13 s,157 km/h,Correia dentada,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"12,4 kg/cv","96,7 kg/kgfm","70,1 cv/litro",,"12,6:1",6400 rpm,3200 rpm,"9,0 kgfm/litro",,,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,870 kg,48 litros,Não assistida,10 m,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,,260 litros,,116 mm,,,70 cv,70 cv,,9 kgfm,"8,8 kgfm",,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-spirit-1-0-2008,celta-spirit-1-0-2008,https://www.fichacompleta.com.br/carros/chevrolet/celta-spirit-1-0-2008,2026-06-14T21:18:07.094278,Chevrolet Celta Spirit 1.0 2008,13 s,157 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","97,8 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,880 kg,48 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,5,260 litros,10 m,116 mm,,,,,,,,,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-super-1-0-2008-flex,celta-super-1-0-2008-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-super-1-0-2008-flex,2026-06-14T21:18:11.206367,Chevrolet Celta Super 1.0 2008,13 s,157 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"12,43 kg/cv","96,7 kg/kgfm","70,1 cv/litro",,"12,6:1",6400 rpm,3200 rpm,"9,0 kgfm/litro",,,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,870 kg,48 litros,Não assistida,10 m,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,,260 litros,,114 mm,,,70 cv,70 cv,,9 kgfm,"8,8 kgfm",,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,249 cm³,999 cm³,175/65 R14,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-super-1-0-2008,celta-super-1-0-2008,https://www.fichacompleta.com.br/carros/chevrolet/celta-super-1-0-2008,2026-06-14T21:18:15.305870,Chevrolet Celta Super 1.0 2008,13 s,157 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"12,6 kg/cv","97,8 kg/kgfm","70,1 cv/litro",70 cv (A) 70 cv (G) a 6400 rpm,"12,6:1",,,"9,0 kgfm/litro","9 kgfm (A) 8,8 kgfm (G) a 3200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1429 mm,,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,880 kg,48 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,418 km,365 km,"8,7 km/l","7,6 km/l",,,5,260 litros,10 m,114 mm,,,,,,,,,,,,614 km,514 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,175/65 R14,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2009-flex,celta-life-1-0-2009-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2009-flex,2026-06-14T21:18:19.191325,Chevrolet Celta Life 1.0 2009,"14,3 s",161 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"11,2 kg/cv","89,7 kg/kgfm","78,1 cv/litro",78 cv (A) 77 cv (G) a 6400 rpm,"12,6:1",,,"9,7 kgfm/litro","9,7 kgfm (A) 9,5 kgfm (G) a 5200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1408 mm,,,,,460 kg,3788 mm,2443 mm,1626 mm,870 kg,54 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,470 km,410 km,"8,7 km/l","7,6 km/l",,,5,260 litros,Não informado,116 mm,,,,,,,,,,,,691 km,578 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2009,celta-life-1-0-2009,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2009,2026-06-14T21:18:22.813312,Chevrolet Celta Life 1.0 2009,"14,3 s",161 km/h,Correia dentada,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"11,4 kg/cv","91,8 kg/kgfm","78,1 cv/litro",78 cv (A) 77 cv (G) a 6400 rpm,"12,6:1",,,"9,7 kgfm/litro","9,7 kgfm (A) 9,5 kgfm (G) a 5200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1408 mm,,,,,460 kg,3788 mm,2443 mm,1626 mm,890 kg,54 litros,Não assistida,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,470 km,410 km,"8,7 km/l","7,6 km/l",6400 rpm,5200 rpm,5,260 litros,Não informado,116 mm,,,78 cv,77 cv,,"9,7 kgfm","9,5 kgfm",,,,,691 km,578 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-spirit-1-0-2009-flex,celta-spirit-1-0-2009-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-spirit-1-0-2009-flex,2026-06-14T21:18:25.903646,Chevrolet Celta Spirit 1.0 2009,"14,3 s",161 km/h,Correia dentada,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,Único no cabeçote,"62,9 mm",71 mm,Transversal,Dianteiro,"11,2 kg/cv","89,7 kg/kgfm","78,1 cv/litro",,"12,6:1",6400 rpm,5200 rpm,"9,7 kgfm/litro",,,2,Embreagem monodisco a seco,Manual,F17 Minus HR,5,Dianteira,1408 mm,,,,,460 kg,3788 mm,2443 mm,1626 mm,870 kg,54 litros,Não assistida,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,470 km,410 km,"8,7 km/l","7,6 km/l",,,,260 litros,,116 mm,,,78 cv,77 cv,,"9,7 kgfm","9,5 kgfm",,,,,691 km,578 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-spirit-1-0-2009,celta-spirit-1-0-2009,https://www.fichacompleta.com.br/carros/chevrolet/celta-spirit-1-0-2009,2026-06-14T21:18:28.890586,Chevrolet Celta Spirit 1.0 2009,"13,4 s",161 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"11,3 kg/cv","90,7 kg/kgfm","78,1 cv/litro",78 cv (A) 77 cv (G) a 6400 rpm,"12,6:1",,,"9,7 kgfm/litro","9,7 kgfm (A) 9,5 kgfm (G) a 5200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1429 mm,115 mm,1387 mm,1388 mm,,470 kg,3788 mm,2443 mm,1626 mm,880 kg,54 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,470 km,410 km,"8,7 km/l","7,6 km/l",,,5,260 litros,10 m,116 mm,,,,,6800 rpm,,,,,,,691 km,578 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-super-1-0-2009,celta-super-1-0-2009,https://www.fichacompleta.com.br/carros/chevrolet/celta-super-1-0-2009,2026-06-14T21:18:32.715756,Chevrolet Celta Super 1.0 2009,"14,3 s",161 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"11,2 kg/cv","89,7 kg/kgfm","78,1 cv/litro",78 cv (A) 77 cv (G) a 6400 rpm,"12,6:1",,,"9,7 kgfm/litro","9,7 kgfm (A) 9,5 kgfm (G) a 5200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1408 mm,,,,,460 kg,3788 mm,2443 mm,1626 mm,870 kg,54 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,470 km,410 km,"8,7 km/l","7,6 km/l",,,5,260 litros,Não informado,116 mm,,,,,,,,,,,,691 km,578 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2010,celta-life-1-0-2010,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2010,2026-06-14T21:18:35.776291,Chevrolet Celta Life 1.0 2010,"14,3 s",161 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"11,2 kg/cv","89,7 kg/kgfm","78,1 cv/litro",78 cv (A) 77 cv (G) a 6400 rpm,"12,6:1",,,"9,7 kgfm/litro","9,7 kgfm (A) 9,5 kgfm (G) a 5200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1408 mm,,,,,460 kg,3788 mm,2443 mm,1626 mm,870 kg,54 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,470 km,410 km,"8,7 km/l","7,6 km/l",,,5,260 litros,Não informado,116 mm,,,,,,,,,,,,691 km,578 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
chevrolet,Celta,celta,celta-life-1-0-2010-flex,celta-life-1-0-2010-flex,https://www.fichacompleta.com.br/carros/chevrolet/celta-life-1-0-2010-flex,2026-06-14T21:18:40.167933,Chevrolet Celta Life 1.0 2010,"14,3 s",161 km/h,,Injeção multiponto,Natural,999 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","62,9 mm",71 mm,Transversal,Dianteiro,"11,4 kg/cv","91,8 kg/kgfm","78,1 cv/litro",78 cv (A) 77 cv (G) a 6400 rpm,"12,6:1",,,"9,7 kgfm/litro","9,7 kgfm (A) 9,5 kgfm (G) a 5200 rpm",,2,Embreagem monodisco a seco,Manual,F17 Minus HR,,Dianteira,1408 mm,,,,,460 kg,3788 mm,2443 mm,1626 mm,890 kg,54 litros,Não assistida,,"Independente, McPherson",Mola helicoidal,Eixo de torção,Disco sólido,Tambor,470 km,410 km,"8,7 km/l","7,6 km/l",,,5,260 litros,Não informado,116 mm,,,,,,,,,,,,691 km,578 km,"12,8 km/l","10,7 km/l",,,,,,,,,,,,,,,,,,,165/70 R13,,,,,,,,,,,,,,,,
