marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__regime_potencia_max,geral__regime_torque_max,geral__potencia,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__variacao_do_comando,geral__reboque_com_freio,geral__reboque_sem_freio,geral__coeficiente_de_arrasto_cx,geral__cilindrada_unitaria,geral__deslocamento,geral__estepe,geral__rotacao_maxima,geral__capacidade_da_bateria,geral__potencia_combinada,geral__torque_combinado,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__angulo_de_entrada,geral__angulo_de_saida,geral__pesopotencia_sistema,geral__tuchos,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__frenagem_1000_kmh,geral__portamalas_5_lugares,geral__portamalas_6_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_6_lugares,geral__codigo_do_cambio,geral__angulo_central
honda,City Hatch,city-hatch,city-hatch-exl-1-5-2023,city-hatch-exl-1-5-2023,https://www.fichacompleta.com.br/carros/honda/city-hatch-exl-1-5-2023,2026-06-14T17:31:27.432715,Honda City Hatch EXL 1.5 2023,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,34 kg/cv","74,5 kg/kgfm","84,2 cv/litro",,"11,5:1",,,"10,6 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4341 mm,2600 mm,1748 mm,1177 kg,268 litros,39 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,577 km,519 km,"14,8 km/l","13,3 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1497 cm³,135/80 R15,,,,,,,,,,,,,410 km,355 km,"10,5 km/l","9,1 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-touring-1-5-2023,city-hatch-touring-1-5-2023,https://www.fichacompleta.com.br/carros/honda/city-hatch-touring-1-5-2023,2026-06-14T17:31:31.120649,Honda City Hatch Touring 1.5 2023,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,37 kg/cv","74,7 kg/kgfm","84,2 cv/litro",,"11,5:1",,,"10,6 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4341 mm,2600 mm,1748 mm,1180 kg,268 litros,39 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,577 km,519 km,"14,8 km/l","13,3 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1497 cm³,135/80 R15,,,,,,,,,,,,,410 km,355 km,"10,5 km/l","9,1 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-ex-1-5-2024,city-hatch-ex-1-5-2024,https://www.fichacompleta.com.br/carros/honda/city-hatch-ex-1-5-2024,2026-06-14T17:31:35.368586,Honda City Hatch EX 1.5 2024,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,33 kg/cv","74,4 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4341 mm,2600 mm,1748 mm,1175 kg,268 litros,39 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,577 km,519 km,"14,8 km/l","13,3 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,,410 km,355 km,"10,5 km/l","9,1 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-exl-1-5-2024,city-hatch-exl-1-5-2024,https://www.fichacompleta.com.br/carros/honda/city-hatch-exl-1-5-2024,2026-06-14T17:31:39.759071,Honda City Hatch EXL 1.5 2024,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,34 kg/cv","74,5 kg/kgfm","84,2 cv/litro",,"11,5:1",,,"10,6 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4341 mm,2600 mm,1748 mm,1177 kg,268 litros,39 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,577 km,519 km,"14,8 km/l","13,3 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1497 cm³,135/80 R15,,,,,,,,,,,,,410 km,355 km,"10,5 km/l","9,1 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-lx-1-5-2024,city-hatch-lx-1-5-2024,https://www.fichacompleta.com.br/carros/honda/city-hatch-lx-1-5-2024,2026-06-14T17:31:44.513141,Honda City Hatch LX 1.5 2024,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,25 kg/cv","73,8 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4341 mm,2600 mm,1748 mm,1166 kg,268 litros,39 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,577 km,519 km,"14,8 km/l","13,3 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,,410 km,355 km,"10,5 km/l","9,1 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-touring-1-5-2024,city-hatch-touring-1-5-2024,https://www.fichacompleta.com.br/carros/honda/city-hatch-touring-1-5-2024,2026-06-14T17:31:47.224803,Honda City Hatch Touring 1.5 2024,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,37 kg/cv","74,7 kg/kgfm","84,2 cv/litro",,"11,5:1",,,"10,6 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4341 mm,2600 mm,1748 mm,1180 kg,268 litros,39 litros,102 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,577 km,519 km,"14,8 km/l","13,3 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1497 cm³,135/80 R15,,,,,,,,,,,,,410 km,355 km,"10,5 km/l","9,1 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-ex-1-5-2025,city-hatch-ex-1-5-2025,https://www.fichacompleta.com.br/carros/honda/city-hatch-ex-1-5-2025,2026-06-14T17:31:52.010260,Honda City Hatch EX 1.5 2025,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,38 kg/cv","74,8 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1182 kg,268 litros,39 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-exl-1-5-2025,city-hatch-exl-1-5-2025,https://www.fichacompleta.com.br/carros/honda/city-hatch-exl-1-5-2025,2026-06-14T17:31:54.546500,Honda City Hatch EXL 1.5 2025,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,40 kg/cv","74,9 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1184 kg,268 litros,39 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-lx-1-5-2025,city-hatch-lx-1-5-2025,https://www.fichacompleta.com.br/carros/honda/city-hatch-lx-1-5-2025,2026-06-14T17:31:57.131922,Honda City Hatch LX 1.5 2025,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,25 kg/cv","73,8 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1166 kg,268 litros,39 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-touring-1-5-2025,city-hatch-touring-1-5-2025,https://www.fichacompleta.com.br/carros/honda/city-hatch-touring-1-5-2025,2026-06-14T17:32:01.043083,Honda City Hatch Touring 1.5 2025,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,40 kg/cv","74,9 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1184 kg,268 litros,39 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-ex-1-5-2026,city-hatch-ex-1-5-2026,https://www.fichacompleta.com.br/carros/honda/city-hatch-ex-1-5-2026,2026-06-14T17:32:04.901127,Honda City Hatch EX 1.5 2026,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,38 kg/cv","74,8 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1182 kg,268 litros,39 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão e escape,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,Mecânicos,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-exl-1-5-2026,city-hatch-exl-1-5-2026,https://www.fichacompleta.com.br/carros/honda/city-hatch-exl-1-5-2026,2026-06-14T17:32:08.011253,Honda City Hatch EXL 1.5 2026,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,40 kg/cv","74,9 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1184 kg,268 litros,39 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão e escape,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,Mecânicos,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-lx-1-5-2026,city-hatch-lx-1-5-2026,https://www.fichacompleta.com.br/carros/honda/city-hatch-lx-1-5-2026,2026-06-14T17:32:11.217874,Honda City Hatch LX 1.5 2026,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,25 kg/cv","73,8 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1166 kg,268 litros,39 litros,111 mm,Disco ventilado,Tambor,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão e escape,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,Mecânicos,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-touring-1-5-2026,city-hatch-touring-1-5-2026,https://www.fichacompleta.com.br/carros/honda/city-hatch-touring-1-5-2026,2026-06-14T17:32:14.851042,Honda City Hatch Touring 1.5 2026,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,40 kg/cv","74,9 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1184 kg,268 litros,39 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão e escape,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,Mecânicos,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,City Hatch,city-hatch,city-hatch-touring-sport-1-5-2026,city-hatch-touring-sport-1-5-2026,https://www.fichacompleta.com.br/carros/honda/city-hatch-touring-sport-1-5-2026,2026-06-14T17:32:18.022851,Honda City Hatch Touring Sport 1.5 2026,"10,6 s",186 km/h,Corrente,Injeção direta,Natural,,4 em linha,L15B,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"9,40 kg/cv","74,9 kg/kgfm","84,1 cv/litro",,"12,4:1",,,"10,5 kgfm/litro",,4,Conversor de torque,CVT,7,,Dianteira,1498 mm,1476 mm,1466 mm,,4343 mm,2600 mm,1748 mm,1184 kg,268 litros,39 litros,102 mm,Disco ventilado,Disco sólido,,,,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,585 km,515 km,15 km/l,"13,2 km/l",,6200 rpm,4600 rpm,,,,,Admissão e escape,,,,375 cm³,1498 cm³,135/80 R15,,,,,,,,,,,,Mecânicos,410 km,359 km,"10,5 km/l","9,2 km/l",126 cv,126 cv,"15,8 kgfm","15,5 kgfm",0W-20 ³,,,,,,,,,,,
honda,Civic,civic,civic-ex-1-6-1992,civic-ex-1-6-1992,https://www.fichacompleta.com.br/carros/honda/civic-ex-1-6-1992,2026-06-14T17:32:35.917375,Honda Civic EX 1.6 1992,12 s,190 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,2 kg/cv","78,8 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1150 kg,376 litros,45 litros,111 mm,Disco ventilado,Disco sólido,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",675 km,428 km,15 km/l,"9,5 km/l",,6600 rpm,5600 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic,civic,civic-ex-1-6-at-1992,civic-ex-1-6-at-1992,https://www.fichacompleta.com.br/carros/honda/civic-ex-1-6-at-1992,2026-06-14T17:32:39.172634,Honda Civic EX 1.6 AT 1992,13 s,184 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,4 kg/cv","80,1 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Conversor de torque,Automático,4,,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1170 kg,376 litros,45 litros,111 mm,Disco ventilado,Disco sólido,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",639 km,414 km,"14,2 km/l","9,2 km/l",,6600 rpm,5600 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic,civic,civic-ex-1-6-1993,civic-ex-1-6-1993,https://www.fichacompleta.com.br/carros/honda/civic-ex-1-6-1993,2026-06-14T17:32:44.025174,Honda Civic EX 1.6 1993,12 s,190 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,2 kg/cv","78,8 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1150 kg,376 litros,45 litros,111 mm,Disco ventilado,Disco sólido,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",675 km,428 km,15 km/l,"9,5 km/l",,6600 rpm,5600 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic,civic,civic-ex-1-6-at-1993,civic-ex-1-6-at-1993,https://www.fichacompleta.com.br/carros/honda/civic-ex-1-6-at-1993,2026-06-14T17:32:48.293582,Honda Civic EX 1.6 AT 1993,13 s,184 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,4 kg/cv","80,1 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Conversor de torque,Automático,4,,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1170 kg,376 litros,45 litros,111 mm,Disco ventilado,Disco sólido,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",639 km,414 km,"14,2 km/l","9,2 km/l",,6600 rpm,5600 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic,civic,civic-lx-1-5-1993,civic-lx-1-5-1993,https://www.fichacompleta.com.br/carros/honda/civic-lx-1-5-1993,2026-06-14T17:32:52.448898,Honda Civic LX 1.5 1993,13 s,182 km/h,Correia dentada,Injeção multiponto,Natural,1493 cm³,4 em linha,D15B7,Único no cabeçote,"84,5 mm",75 mm,Transversal,Dianteiro,"11,0 kg/cv","84,1 kg/kgfm","69,0 cv/litro",103 cv,"9,2:1",,,"9,0 kgfm/litro","13,5 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1135 kg,376 litros,45 litros,123 mm,Disco ventilado,Tambor,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",675 km,428 km,15 km/l,"9,5 km/l",,5900 rpm,5000 rpm,,,,,,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic,civic,civic-lx-1-5-at-1993,civic-lx-1-5-at-1993,https://www.fichacompleta.com.br/carros/honda/civic-lx-1-5-at-1993,2026-06-14T17:32:55.510471,Honda Civic LX 1.5 AT 1993,"13,3 s",180 km/h,Correia dentada,Injeção multiponto,Natural,1493 cm³,4 em linha,D15B7,Único no cabeçote,"84,5 mm",75 mm,Transversal,Dianteiro,"11,2 kg/cv","85,2 kg/kgfm","69,0 cv/litro",103 cv,"9,2:1",,,"9,0 kgfm/litro","13,5 kgfm",4,Conversor de torque,Automático,4,,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1150 kg,376 litros,45 litros,123 mm,Disco ventilado,Tambor,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",639 km,414 km,"14,2 km/l","9,2 km/l",,5900 rpm,5000 rpm,,,,,,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic,civic,civic-ex-1-6-1994,civic-ex-1-6-1994,https://www.fichacompleta.com.br/carros/honda/civic-ex-1-6-1994,2026-06-14T17:32:58.237391,Honda Civic EX 1.6 1994,12 s,190 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,2 kg/cv","78,8 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1150 kg,376 litros,45 litros,111 mm,Disco ventilado,Disco sólido,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",675 km,428 km,15 km/l,"9,5 km/l",,6600 rpm,5600 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic,civic,civic-ex-1-6-at-1994,civic-ex-1-6-at-1994,https://www.fichacompleta.com.br/carros/honda/civic-ex-1-6-at-1994,2026-06-14T17:33:02.403427,Honda Civic EX 1.6 AT 1994,"13,3 s",184 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,4 kg/cv","80,1 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",6600 rpm,5600 rpm,"9,2 kgfm/litro","14,6 kgfm",4,Conversor de torque,Automático,4,4,Dianteira,1390 mm,1475 mm,1470 mm,465 kg,4315 mm,2620 mm,1695 mm,1170 kg,376 litros,45 litros,111 mm,Disco ventilado,Disco sólido,2 m²,"0,700 m²","0,35",Hidráulica,"9,7 m","9,7 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",639 km,414 km,"14,2 km/l","9,2 km/l",,,,,,,,Admissão,,,"0,35",,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
