marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__variacao_do_comando,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__estepe,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_a,geral__rodoviaria_g,geral__urbana_a,geral__urbana_g,geral__rodoviario_a,geral__rodoviario_g,geral__urbano_a,geral__urbano_g,geral__altura_minima_do_solo,geral__acionam_do_comando,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_maximo_a,geral__torque_maximo_g,geral__marchas,geral__diametro_de_giro,geral__cilindrada_unitaria,geral__deslocamento,geral__codigo_do_cambio,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__angulo_de_entrada,geral__angulo_de_saida,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__potencia_a,geral__potencia_g,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_a,geral__torque_g,geral__potencia,geral__potencia_combinada,geral__torque,geral__torque_combinado,geral__tuchos,geral__cacamba,geral__travessia_de_agua,geral__autonomia_eletrica,geral__capacidade_da_bateria,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_de_recarga,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__autonomia,geral__bitola_dianteira,geral__bitola_traseira,geral__rampa_maxima,geral__angulo_central,geral__viscosidade_do_oleo,geral__frenagem_1000_kmh,geral__inclinacao_lateral_maxima,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__inclinacao_lateral_max,geral__portamalas_5_lugares,geral__portamalas_7_lugares
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-1-5-2025,tiggo-5x-pro-1-5-2025,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-1-5-2025,2026-06-20T21:39:32.874145,Chery Tiggo 5x Pro 1.5 2025,"10,3 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRW4T15C,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,68 kg/cv","67,9 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1452 kg,340 litros,51 litros,124 mm,Disco ventilado,225/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",413 km,587 km,352 km,505 km,"8,1 km/l","11,5 km/l","6,9 km/l","9,9 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,1750 rpm,"21,4 kgfm","21,4 kgfm",9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-hybrid-max-drive-1-5-2025,tiggo-5x-pro-hybrid-max-drive-1-5-2025,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-hybrid-max-drive-1-5-2025,2026-06-20T21:39:36.570586,Chery Tiggo 5x Pro Hybrid Max Drive 1.5 2025,"9,2 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,69 kg/cv","67,9 kg/kgfm","100,1 cv/litro",150 cv (A),"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1454 kg,330 litros,51 litros,124 mm,Disco ventilado,225/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",423 km,556 km,413 km,566 km,"8,3 km/l","10,9 km/l","8,1 km/l","11,1 km/l",150 mm,Corrente,,,5500 rpm,1750 rpm,,,9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,10 cv (dianteiro),160 cv,"4,1 kgfm (dianteiro)","25,5 kgfm",,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-sport-1-5-2025,tiggo-5x-sport-1-5-2025,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-sport-1-5-2025,2026-06-20T21:39:41.092082,Chery Tiggo 5x Sport 1.5 2025,"10,3 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRW4T15C,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,68 kg/cv","67,9 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1452 kg,340 litros,51 litros,129 mm,Disco ventilado,215/60 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",413 km,587 km,352 km,505 km,"8,1 km/l","11,5 km/l","6,9 km/l","9,9 km/l",150 mm,Corrente,150 cv,147 cv,5500 rpm,1750 rpm,"21,4 kgfm","21,4 kgfm",9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-1-5-2026,tiggo-5x-pro-1-5-2026,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-1-5-2026,2026-06-20T21:39:44.448359,Chery Tiggo 5x Pro 1.5 2026,"10,3 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRW4T15C,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,68 kg/cv","67,9 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1452 kg,340 litros,51 litros,124 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",428 km,617 km,332 km,510 km,"8,4 km/l","12,1 km/l","6,5 km/l",10 km/l,150 mm,Corrente,150 cv,147 cv,5500 rpm,1750 rpm,"21,4 kgfm","21,4 kgfm",9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,5W-30 ³,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-pro-hybrid-max-drive-1-5-2026,tiggo-5x-pro-hybrid-max-drive-1-5-2026,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-pro-hybrid-max-drive-1-5-2026,2026-06-20T21:39:47.937220,Chery Tiggo 5x Pro Hybrid Max Drive 1.5 2026,"9,2 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,69 kg/cv","67,9 kg/kgfm","100,1 cv/litro",150 cv (A),"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1454 kg,330 litros,51 litros,124 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",434 km,602 km,413 km,581 km,"8,5 km/l","11,8 km/l","8,1 km/l","11,4 km/l",150 mm,Corrente,,,5500 rpm,1750 rpm,,,9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,10 cv (dianteiro),160 cv,"4,1 kgfm (dianteiro)","25,5 kgfm",,,,,,"9,09 kg/cv","57,02 kg/kgfm",,,,,,,,,,,1550 mm,1550 mm,,,,,,,,,,
chery,Tiggo 5x,tiggo-5x,tiggo-5x-sport-1-5-2026,tiggo-5x-sport-1-5-2026,https://www.fichacompleta.com.br/carros/chery/tiggo-5x-sport-1-5-2026,2026-06-20T21:39:51.248386,Chery Tiggo 5x Sport 1.5 2026,"10,3 s",193 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRW4T15C,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"9,68 kg/cv","67,9 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1645 mm,337 kg,4338 mm,2631 mm,1830 mm,1452 kg,340 litros,51 litros,129 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",428 km,617 km,332 km,510 km,"8,4 km/l","12,1 km/l","6,5 km/l",10 km/l,150 mm,Corrente,150 cv,147 cv,5500 rpm,1750 rpm,"21,4 kgfm","21,4 kgfm",9,11 m,375 cm³,1499 cm³,CVT25,,,"23,4 graus","31,5 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 mm,1550 mm,,,5W-30 ³,,,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-t-1-5-turbo-2019,tiggo-7-t-1-5-turbo-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-7-t-1-5-turbo-2019,2026-06-20T21:40:11.480073,Chery Tiggo 7 T 1.5 Turbo 2019,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","70,1 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,146 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-txs-1-5-turbo-2019,tiggo-7-txs-1-5-turbo-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-7-txs-1-5-turbo-2019,2026-06-20T21:40:14.573506,Chery Tiggo 7 TXS 1.5 Turbo 2019,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,6,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,"Duplo no cabeçote, corrente","80,5 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","70,1 kg/kgfm","100,1 cv/litro",150 cv (A) 147 cv (G) a 5500 rpm,"9,5:1","14,3 kgfm/litro","21,4 kgfm (A) 21,4 kgfm (G) a 4000 rpm",4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,135 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,,,,,,,,,,,,6DCT250,,,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-t-1-5-turbo-2020,tiggo-7-t-1-5-turbo-2020,https://www.fichacompleta.com.br/carros/chery/tiggo-7-t-1-5-turbo-2020,2026-06-20T21:40:17.307733,Chery Tiggo 7 T 1.5 Turbo 2020,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","70,1 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,146 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-txs-1-5-turbo-2020,tiggo-7-txs-1-5-turbo-2020,https://www.fichacompleta.com.br/carros/chery/tiggo-7-txs-1-5-turbo-2020,2026-06-20T21:40:20.550846,Chery Tiggo 7 TXS 1.5 Turbo 2020,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","70,1 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,135 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-t-1-5-turbo-2021,tiggo-7-t-1-5-turbo-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-7-t-1-5-turbo-2021,2026-06-20T21:40:23.845297,Chery Tiggo 7 T 1.5 Turbo 2021,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","70,1 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,146 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-txs-1-5-turbo-2021,tiggo-7-txs-1-5-turbo-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-7-txs-1-5-turbo-2021,2026-06-20T21:40:27.681659,Chery Tiggo 7 TXS 1.5 Turbo 2021,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","70,1 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,135 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,,,6DCT250,,,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-pro-1-6-2022,tiggo-7-pro-1-6-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-7-pro-1-6-2022,2026-06-20T21:40:31.887985,Chery Tiggo 7 Pro 1.6 2022,"8,1 s",180 km/h,Embreagem dupla banhada a óleo,Automatizado,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,SQRF4J16,Duplo no cabeçote,"85,8 mm",77 mm,Transversal,Dianteiro,"7,96 kg/cv","53,2 kg/kgfm","117,0 cv/litro",187 cv,"9,9:1","17,5 kgfm/litro",28 kgfm,4,Admissão e escape,1705 mm,399 kg,4500 mm,2670 mm,1842 mm,1489 kg,475 litros,51 litros,135 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,597 km,,505 km,,"11,7 km/l",,"9,9 km/l",173 mm,Corrente,,,5500 rpm,2000 rpm,,,7,11 m,400 cm³,1598 cm³,7DCT300,,,21 graus,27 graus,,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,5W-30 ³,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-pro-1-6-turbo-2022,tiggo-7-pro-1-6-turbo-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-7-pro-1-6-turbo-2022,2026-06-20T21:40:34.449765,Chery Tiggo 7 Pro 1.6 Turbo 2022,"8,1 s",180 km/h,Embreagem dupla banhada a óleo,Automatizado,,Dianteira,Injeção direta,Turbocompressor,1598 cm³,4 em linha,SQRF4J16,Duplo no cabeçote,"85,8 mm",77 mm,Transversal,Dianteiro,"8,0 kg/cv","53,2 kg/kgfm","117,0 cv/litro",187 cv,"9,9:1","17,5 kgfm/litro",28 kgfm,4,Admissão e escape,1705 mm,399 kg,4500 mm,2670 mm,1842 mm,1489 kg,475 litros,51 litros,135 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,597 km,,505 km,,"11,7 km/l",,"9,9 km/l",173 mm,Corrente,,,,,,,7,11 m,,,7DCT300,,,21 graus,27 graus,,,,,,5500 rpm,2000 rpm,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-t-1-5-2022,tiggo-7-t-1-5-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-7-t-1-5-2022,2026-06-20T21:40:37.593251,Chery Tiggo 7 T 1.5 2022,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,00 kg/cv","70,1 kg/kgfm","100,1 cv/litro",,"9,5:1","14,3 kgfm/litro",,4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,146 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,Corrente,150 cv,147 cv,5500 rpm,4000 rpm,"21,4 kgfm","21,4 kgfm",6,11 m,375 cm³,1499 cm³,6DCT250,,,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-txs-1-5-turbo-2022,tiggo-7-txs-1-5-turbo-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-7-txs-1-5-turbo-2022,2026-06-20T21:40:42.433959,Chery Tiggo 7 TXS 1.5 Turbo 2022,"11,5 s",180 km/h,Embreagem dupla a seco,Automatizado,6,Dianteira,Injeção multiponto,Turbocompressor,1499 cm³,4 em linha,SQRE4T15B,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"10,0 kg/cv","70,1 kg/kgfm","100,1 cv/litro",150 cv (A) 147 cv (G) a 5500 rpm,"9,5:1","14,3 kgfm/litro","21,4 kgfm (A) 21,4 kgfm (G) a 4000 rpm",4,Admissão,1670 mm,,4505 mm,2670 mm,1837 mm,1500 kg,414 litros,57 litros,135 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",433 km,621 km,376 km,553 km,"7,6 km/l","10,9 km/l","6,6 km/l","9,7 km/l",160 mm,,,,,,,,,,,,6DCT250,"80,5 mm",77 mm,"24,7 graus","29,5 graus",,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-pro-1-6-turbo-2023,tiggo-7-pro-1-6-turbo-2023,https://www.fichacompleta.com.br/carros/chery/tiggo-7-pro-1-6-turbo-2023,2026-06-20T21:40:47.016652,Chery Tiggo 7 Pro 1.6 Turbo 2023,"8,1 s",180 km/h,Embreagem dupla banhada a óleo,Automatizado,,Dianteira,Injeção direta,Turbocompressor,1598 cm³,4 em linha,SQRF4J16,Duplo no cabeçote,"85,8 mm",77 mm,Transversal,Dianteiro,"8,0 kg/cv","53,2 kg/kgfm","117,0 cv/litro",187 cv,"9,9:1","17,5 kgfm/litro",28 kgfm,4,Admissão e escape,1705 mm,399 kg,4500 mm,2670 mm,1842 mm,1489 kg,475 litros,51 litros,135 mm,Disco ventilado,125/80 R15,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,597 km,,505 km,,"11,7 km/l",,"9,9 km/l",173 mm,Corrente,,,,,,,7,11 m,,,7DCT300,,,21 graus,27 graus,,,,,,5500 rpm,2000 rpm,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-pro-hybrid-1-5-2023,tiggo-7-pro-hybrid-1-5-2023,https://www.fichacompleta.com.br/carros/chery/tiggo-7-pro-hybrid-1-5-2023,2026-06-20T21:40:51.869039,Chery Tiggo 7 Pro Hybrid 1.5 2023,"9,7 s",180 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,04 kg/cv","70,4 kg/kgfm","100,1 cv/litro",150 cv (A),"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1705 mm,399 kg,4500 mm,2670 mm,1842 mm,1506 kg,475 litros,51 litros,135 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",434 km,571 km,413 km,566 km,"8,5 km/l","11,2 km/l","8,1 km/l","11,1 km/l",173 mm,Corrente,,,5500 rpm,1750 rpm,,,9,11 m,375 cm³,1499 cm³,CVT25,,,21 graus,27 graus,,,,,,,,,,10 cv (dianteiro),160 cv,"4,1 kgfm (dianteiro)","25,5 kgfm",,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-pro-hybrid-1-5-2023-flex,tiggo-7-pro-hybrid-1-5-2023-flex,https://www.fichacompleta.com.br/carros/chery/tiggo-7-pro-hybrid-1-5-2023-flex,2026-06-20T21:40:54.868490,Chery Tiggo 7 Pro Hybrid 1.5 2023,"9,7 s",180 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Turbocompressor,,4 em linha,SQRE4T15B,Duplo no cabeçote,"80,5 mm",77 mm,Transversal,Dianteiro,"10,04 kg/cv","70,4 kg/kgfm","100,1 cv/litro",150 cv (A),"9,5:1","14,3 kgfm/litro","21,4 kgfm (A)",4,Admissão,1705 mm,399 kg,4500 mm,2670 mm,1842 mm,1506 kg,475 litros,51 litros,135 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",434 km,571 km,413 km,566 km,"8,5 km/l","11,2 km/l","8,1 km/l","11,1 km/l",173 mm,Corrente,,,5500 rpm,1750 rpm,,,9,11 m,375 cm³,1499 cm³,CVT25,,,21 graus,27 graus,,,,,,,,,,10 cv (dianteiro),160 cv,"4,1 kgfm (dianteiro)","25,5 kgfm",,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
chery,Tiggo 7,tiggo-7,tiggo-7-pro-max-drive-1-6-2023,tiggo-7-pro-max-drive-1-6-2023,https://www.fichacompleta.com.br/carros/chery/tiggo-7-pro-max-drive-1-6-2023,2026-06-20T21:40:58.112536,Chery Tiggo 7 Pro Max Drive 1.6 2023,"8,1 s",180 km/h,Embreagem dupla banhada a óleo,Automatizado,,Dianteira,Injeção direta,Turbocompressor,,4 em linha,SQRF4J16,Duplo no cabeçote,"85,8 mm",77 mm,Transversal,Dianteiro,"7,96 kg/cv","53,2 kg/kgfm","117,0 cv/litro",187 cv,"9,9:1","17,5 kgfm/litro",28 kgfm,4,Admissão e escape,1705 mm,399 kg,4500 mm,2670 mm,1842 mm,1489 kg,475 litros,51 litros,135 mm,Disco ventilado,125/80 R17,Disco sólido,Elétrica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,597 km,,505 km,,"11,7 km/l",,"9,9 km/l",173 mm,Corrente,,,5500 rpm,2000 rpm,,,7,11 m,400 cm³,1598 cm³,7DCT300,,,21 graus,27 graus,,,,,,,,,,,,,,,,600 mm,,,,,,,,,,,,,,,1550 mm,1550 mm,,,,"39,7 m",,,,,,
